season,week,celebrity_name,judge_score,fan_vote_mean,rank_based_rank,pct_based_rank,current_system,current_system_rank,opposing_system,opposing_system_rank
15,1,Gilles Marini,24.0,0.0810253392063818,2,3,Percent,2,Rank,2
15,1,Sabrina Bryan,22.5,0.0794960440349567,5,5,Percent,3,Rank,5
15,1,Kirstie Alley,19.0,0.0810050892647304,9,11,Percent,12,Rank,9
15,1,Kelly Monaco,21.5,0.0911019100057193,4,2,Percent,6,Rank,4
15,1,Apolo Anton Ohno,22.0,0.0756623852885616,6,7,Percent,4,Rank,6
15,1,Emmitt Smith,24.5,0.0829570980762051,1,1,Percent,1,Rank,1
15,1,Shawn Johnson,22.0,0.08621774286834,2,4,Percent,4,Rank,2
15,1,Pamela Anderson,17.0,0.0361413329756767,13,13,Percent,13,Rank,13
15,1,Helio Castroneves,21.5,0.0752259034900785,10,9,Percent,6,Rank,10
15,1,Joey Fatone,20.5,0.0755427064476882,12,12,Percent,10,Rank,12
15,1,Drew Lachey,21.5,0.0761412759169098,7,8,Percent,6,Rank,7
15,1,Bristol Palin,19.5,0.0793180660965195,11,10,Percent,11,Rank,11
15,1,Melissa Rycroft,21.0,0.0801651063282333,7,6,Percent,9,Rank,7
15,2,Gilles Marini,25.5,0.087319225703953,3,3,Percent,2,Rank,3
15,2,Sabrina Bryan,26.0,0.0879430857035921,2,2,Percent,1,Rank,2
15,2,Kirstie Alley,21.0,0.088927285450678,7,9,Percent,11,Rank,7
15,2,Kelly Monaco,22.0,0.0969795275728764,4,4,Percent,10,Rank,4
15,2,Apolo Anton Ohno,24.5,0.0834233133175008,6,6,Percent,4,Rank,6
15,2,Emmitt Smith,22.5,0.0863107246258443,7,7,Percent,7,Rank,7
15,2,Shawn Johnson,25.0,0.0942865448801004,1,1,Percent,3,Rank,1
15,2,Helio Castroneves,23.0,0.0825581295057955,10,8,Percent,6,Rank,10
15,2,Joey Fatone,22.5,0.0320828104145722,12,12,Percent,7,Rank,12
15,2,Drew Lachey,22.5,0.0833546033980431,10,10,Percent,7,Rank,10
15,2,Bristol Palin,18.0,0.0891309142632203,7,11,Percent,12,Rank,7
15,2,Melissa Rycroft,23.5,0.0876838351638234,4,5,Percent,5,Rank,4
15,3,Gilles Marini,25.5,0.0934983933697881,5,5,Percent,4,Rank,5
15,3,Sabrina Bryan,25.5,0.0935510219515564,4,4,Percent,4,Rank,4
15,3,Kirstie Alley,24.0,0.0972751920322579,5,7,Percent,9,Rank,5
15,3,Kelly Monaco,27.0,0.1083981810503947,1,1,Percent,1,Rank,1
15,3,Apolo Anton Ohno,25.5,0.0908256483188062,7,8,Percent,4,Rank,7
15,3,Emmitt Smith,25.0,0.0945721353902965,7,6,Percent,8,Rank,7
15,3,Shawn Johnson,26.5,0.1014121117283838,2,2,Percent,3,Rank,2
15,3,Helio Castroneves,25.5,0.0358936498753158,9,11,Percent,4,Rank,9
15,3,Drew Lachey,24.0,0.0918163355067924,11,9,Percent,9,Rank,11
15,3,Bristol Palin,22.5,0.0957882072171469,10,10,Percent,11,Rank,10
15,3,Melissa Rycroft,27.0,0.0969691235592614,2,3,Percent,1,Rank,2
15,4,Gilles Marini,39.5,0.1171151133553606,2,3,Percent,1,Rank,2
15,4,Sabrina Bryan,35.5,0.1133179279325272,6,6,Percent,6,Rank,6
15,4,Kirstie Alley,30.0,0.1163195424017269,7,8,Percent,9,Rank,7
15,4,Kelly Monaco,37.5,0.1286061347594213,2,2,Percent,3,Rank,2
15,4,Apolo Anton Ohno,34.5,0.1100939356059832,8,7,Percent,7,Rank,8
15,4,Emmitt Smith,36.0,0.1150113835675276,5,5,Percent,5,Rank,5
15,4,Shawn Johnson,39.5,0.1252833583364,1,1,Percent,1,Rank,1
15,4,Bristol Palin,32.0,0.0575032551696395,9,9,Percent,8,Rank,9
15,4,Melissa Rycroft,37.0,0.1167493488714134,4,4,Percent,4,Rank,4
15,5,Gilles Marini,28.25,0.1211772176899419,4,6,Percent,2,Rank,4
15,5,Sabrina Bryan,29.25,0.1238649142054271,2,2,Percent,1,Rank,2
15,5,Kirstie Alley,26.25,0.1233436939296054,7,8,Percent,7,Rank,7
15,5,Kelly Monaco,25.75,0.135154247326388,4,4,Percent,8,Rank,4
15,5,Apolo Anton Ohno,28.25,0.1170293294682633,6,7,Percent,2,Rank,6
15,5,Emmitt Smith,28.0,0.1223904656714054,7,5,Percent,6,Rank,7
15,5,Shawn Johnson,28.25,0.1323493852892162,1,1,Percent,2,Rank,1
15,5,Melissa Rycroft,28.25,0.1246907464197466,2,3,Percent,2,Rank,2
15,6,Gilles Marini,27.5,0.1311137799728304,7,6,Percent,5,Rank,7
15,6,Sabrina Bryan,30.0,0.0551901527537514,6,8,Percent,1,Rank,6
15,6,Kirstie Alley,27.5,0.135623660416076,3,5,Percent,5,Rank,3
15,6,Kelly Monaco,27.0,0.1454429678861303,3,1,Percent,7,Rank,3
15,6,Apolo Anton Ohno,30.0,0.1274253491510852,3,4,Percent,1,Rank,3
15,6,Emmitt Smith,26.5,0.1329751684172052,8,7,Percent,8,Rank,8
15,6,Shawn Johnson,28.0,0.1388639869193162,1,3,Percent,4,Rank,1
15,6,Melissa Rycroft,29.5,0.1333649344836039,2,2,Percent,3,Rank,2
15,7,Gilles Marini,33.4998,0.1346710287367251,5,5,Percent,5,Rank,5
15,7,Kirstie Alley,27.9999,0.1282096036795615,7,7,Percent,7,Rank,7
15,7,Kelly Monaco,36.0,0.1602176939289046,1,3,Percent,3,Rank,1
15,7,Apolo Anton Ohno,33.0,0.1291264727025793,6,6,Percent,6,Rank,6
15,7,Emmitt Smith,34.4999,0.1389899284972972,4,4,Percent,4,Rank,4
15,7,Shawn Johnson,37.9998,0.1567626969935297,1,1,Percent,2,Rank,1
15,7,Melissa Rycroft,38.9999,0.1520225754614044,1,2,Percent,1,Rank,1
15,8,Gilles Marini,29.2777,0.0677907259742342,5,7,Percent,2,Rank,5
15,8,Kirstie Alley,25.5,0.1569393865234568,7,6,Percent,7,Rank,7
15,8,Kelly Monaco,28.3333,0.1667610713575798,2,1,Percent,5,Rank,2
15,8,Apolo Anton Ohno,29.2777,0.1457323879196658,3,5,Percent,2,Rank,3
15,8,Emmitt Smith,29.0554,0.151056847058991,5,4,Percent,4,Rank,5
15,8,Shawn Johnson,27.8333,0.1587205134186399,3,3,Percent,6,Rank,3
15,8,Melissa Rycroft,30.0,0.1529990677474285,1,2,Percent,1,Rank,1
15,9,Kelly Monaco,27.111,0.2353941494929963,2,2,Percent,4,Rank,2
15,9,Apolo Anton Ohno,28.611,0.1048843772185854,4,5,Percent,3,Rank,4
15,9,Emmitt Smith,27.0,0.2164091462447039,5,4,Percent,5,Rank,5
15,9,Shawn Johnson,29.5,0.2264061848260874,1,1,Percent,1,Rank,1
15,9,Melissa Rycroft,28.7777,0.2169061422176235,2,3,Percent,2,Rank,2
15,10,Kelly Monaco,29.1109,0.3535418512905288,1,1,Percent,2,Rank,1
15,10,Shawn Johnson,28.9443,0.3317327803775531,3,2,Percent,3,Rank,3
15,10,Melissa Rycroft,29.3331,0.3147253683319281,2,3,Percent,1,Rank,2
16,1,Ingo Rademacher,20.0,0.0783932032834343,7,7,Percent,5,Rank,7
16,1,Zendaya,24.0,0.1135290313540153,1,1,Percent,1,Rank,1
16,1,Dorothy Hamill,21.0,0.0854523985261158,3,3,Percent,2,Rank,3
16,1,Victor Ortiz,18.0,0.0748780178107313,11,10,Percent,8,Rank,11
16,1,Alexandra Raisman,21.0,0.078822220685224,4,6,Percent,2,Rank,4
16,1,Jacoby Jones,20.0,0.0844834286088763,4,5,Percent,5,Rank,4
16,1,D. L. Hughley,12.0,0.0606865012484876,12,12,Percent,12,Rank,12
16,1,Andy Dick,17.0,0.0789976889075482,9,11,Percent,11,Rank,9
16,1,Wynonna Judd,18.0,0.075114585417565,9,9,Percent,8,Rank,9
16,1,Kellie Pickler,21.0,0.0969317724452472,2,2,Percent,2,Rank,2
16,1,Lisa Vanderpump,18.0,0.0834949181164335,7,8,Percent,8,Rank,7
16,1,Sean Lowe,19.0,0.0892162335963217,4,4,Percent,7,Rank,4
16,2,Ingo Rademacher,20.0,0.0760824097528103,7,7,Percent,5,Rank,7
16,2,Zendaya,26.0,0.1136082747151769,1,1,Percent,1,Rank,1
16,2,Dorothy Hamill,15.0,0.0721809099032521,11,11,Percent,12,Rank,11
16,2,Victor Ortiz,18.0,0.072615266859878,10,10,Percent,8,Rank,10
16,2,Alexandra Raisman,24.0,0.0823175501245182,5,4,Percent,3,Rank,5
16,2,Jacoby Jones,23.0,0.0876089605571128,3,3,Percent,4,Rank,3
16,2,D. L. Hughley,16.0,0.0664010134364108,11,12,Percent,11,Rank,11
16,2,Andy Dick,20.0,0.082716164234565,6,6,Percent,5,Rank,6
16,2,Wynonna Judd,18.0,0.0730088370522181,9,9,Percent,8,Rank,9
16,2,Kellie Pickler,26.0,0.1038845634717281,2,2,Percent,1,Rank,2
16,2,Lisa Vanderpump,18.0,0.0809586637017196,8,8,Percent,8,Rank,8
16,2,Sean Lowe,20.0,0.0886173861906106,3,5,Percent,5,Rank,3
16,3,Ingo Rademacher,21.0,0.0857057546711763,8,8,Percent,6,Rank,8
16,3,Zendaya,25.9998,0.1224585040544176,1,1,Percent,1,Rank,1
16,3,Victor Ortiz,23.0,0.0887419728326882,5,5,Percent,4,Rank,5
16,3,Alexandra Raisman,23.0,0.0868572945064094,7,6,Percent,4,Rank,7
16,3,Jacoby Jones,25.9998,0.1001666485647288,2,3,Percent,1,Rank,2
16,3,D. L. Hughley,16.0,0.0826049169669482,10,10,Percent,10,Rank,10
16,3,Andy Dick,18.0,0.0893937879610274,8,9,Percent,9,Rank,8
16,3,Wynonna Judd,15.0,0.0420304024827629,11,11,Percent,11,Rank,11
16,3,Kellie Pickler,25.0,0.1093272421571067,3,2,Percent,3,Rank,3
16,3,Lisa Vanderpump,21.0,0.0944684435400735,5,7,Percent,6,Rank,5
16,3,Sean Lowe,21.0,0.0982450322626561,4,4,Percent,6,Rank,4
16,4,Ingo Rademacher,23.0,0.0967935909095489,7,5,Percent,5,Rank,7
16,4,Zendaya,26.0,0.1306894516077577,1,1,Percent,2,Rank,1
16,4,Victor Ortiz,18.0,0.0974545791453651,9,9,Percent,9,Rank,9
16,4,Alexandra Raisman,27.0,0.1009260303725453,3,3,Percent,1,Rank,3
16,4,Jacoby Jones,24.0,0.1044875422468625,4,4,Percent,4,Rank,4
16,4,D. L. Hughley,21.0,0.0937592071148705,8,8,Percent,6,Rank,8
16,4,Andy Dick,21.0,0.1016335629178987,5,7,Percent,6,Rank,5
16,4,Kellie Pickler,26.0,0.1191483887417728,2,2,Percent,2,Rank,2
16,4,Lisa Vanderpump,18.0,0.0480428608408894,10,10,Percent,9,Rank,10
16,4,Sean Lowe,20.0,0.1070647861024871,5,6,Percent,8,Rank,5
16,5,Ingo Rademacher,21.0,0.1044178606468109,8,7,Percent,6,Rank,8
16,5,Zendaya,29.0,0.1498968756538628,1,1,Percent,1,Rank,1
16,5,Victor Ortiz,21.0,0.1047925692290248,6,6,Percent,6,Rank,6
16,5,Alexandra Raisman,25.0,0.107225595862131,5,5,Percent,4,Rank,5
16,5,Jacoby Jones,26.0,0.1176110745551516,3,3,Percent,3,Rank,3
16,5,D. L. Hughley,18.0,0.0510224857718565,9,9,Percent,8,Rank,9
16,5,Andy Dick,18.0,0.110754578790089,6,8,Percent,8,Rank,6
16,5,Kellie Pickler,27.0,0.1326033832118039,2,2,Percent,2,Rank,2
16,5,Sean Lowe,24.0,0.12167557627927,4,4,Percent,5,Rank,4
16,6,Ingo Rademacher,23.0,0.1213356969493186,5,6,Percent,4,Rank,5
16,6,Zendaya,25.5,0.157795568604789,2,1,Percent,3,Rank,2
16,6,Victor Ortiz,20.0,0.0608805348754276,8,8,Percent,8,Rank,8
16,6,Alexandra Raisman,26.0,0.1219376448725441,4,3,Percent,2,Rank,4
16,6,Jacoby Jones,22.5,0.1276247864919705,5,5,Percent,6,Rank,5
16,6,Andy Dick,21.5,0.1279835091281951,5,7,Percent,7,Rank,5
16,6,Kellie Pickler,27.0,0.147019882157806,1,2,Percent,1,Rank,1
16,6,Sean Lowe,23.0,0.1354223769199495,3,4,Percent,4,Rank,3
16,7,Ingo Rademacher,25.0,0.133746460350413,6,6,Percent,5,Rank,6
16,7,Zendaya,30.0,0.1811129645188915,1,1,Percent,2,Rank,1
16,7,Alexandra Raisman,32.0,0.1447627145257048,2,3,Percent,1,Rank,2
16,7,Jacoby Jones,27.0,0.1445466643990693,4,4,Percent,4,Rank,4
16,7,Andy Dick,17.0,0.0837815635681338,7,7,Percent,7,Rank,7
16,7,Kellie Pickler,29.0,0.1632846389685154,2,2,Percent,3,Rank,2
16,7,Sean Lowe,24.0,0.1487649936692746,4,5,Percent,6,Rank,4
16,8,Ingo Rademacher,24.0,0.1652876237426458,5,5,Percent,5,Rank,5
16,8,Zendaya,29.0,0.2099521692240966,1,1,Percent,1,Rank,1
16,8,Alexandra Raisman,28.0,0.1635260669167891,3,3,Percent,2,Rank,3
16,8,Jacoby Jones,26.0,0.1727315118603198,3,4,Percent,4,Rank,3
16,8,Kellie Pickler,27.5,0.1900779093293383,2,2,Percent,3,Rank,2
16,8,Sean Lowe,21.0,0.098424718926812,6,6,Percent,6,Rank,6
16,9,Ingo Rademacher,25.5,0.1133309030705766,5,5,Percent,5,Rank,5
16,9,Zendaya,27.5,0.2447446690182037,2,1,Percent,4,Rank,2
16,9,Alexandra Raisman,29.5,0.2009501312664661,2,4,Percent,1,Rank,2
16,9,Jacoby Jones,29.5,0.2122192176994176,1,3,Percent,1,Rank,1
16,9,Kellie Pickler,29.0,0.2287550789453225,2,2,Percent,3,Rank,2
16,10,Zendaya,30.0,0.3042450575685439,1,1,Percent,1,Rank,1
16,10,Alexandra Raisman,29.0,0.1422092114749835,3,4,Percent,3,Rank,3
16,10,Jacoby Jones,27.9999,0.269104147033783,3,3,Percent,4,Rank,3
16,10,Kellie Pickler,30.0,0.2844415839226848,2,2,Percent,1,Rank,2
17,1,Valerie Harper,21.0,0.0839568933997804,9,9,Percent,8,Rank,9
17,1,Brant Daugherty,22.0,0.0840265931379635,5,6,Percent,6,Rank,5
17,1,Elizabeth Berkley Lauren,24.0,0.0807608801226426,4,4,Percent,2,Rank,4
17,1,Leah Remini,21.0,0.0870065609576038,5,7,Percent,8,Rank,5
17,1,Corbin Bleu,24.0,0.0912509374922604,2,2,Percent,2,Rank,2
17,1,Amber Riley,27.0,0.0927420460344914,1,1,Percent,1,Rank,1
17,1,Keyshawn Johnson,17.0,0.0697248323508896,12,12,Percent,11,Rank,12
17,1,Bill Engvall,18.0,0.0741038937120816,11,10,Percent,10,Rank,11
17,1,Christina Milian,22.0,0.0896919524609307,3,3,Percent,6,Rank,3
17,1,"Nicole ""Snooki"" Polizzi",23.0,0.0788629287904952,8,8,Percent,4,Rank,8
17,1,Jack Osbourne,23.0,0.0829110029659454,5,5,Percent,4,Rank,5
17,1,Bill Nye,14.0,0.0849614785749122,10,11,Percent,12,Rank,10
17,2,Valerie Harper,19.0,0.0853357683427406,9,10,Percent,10,Rank,9
17,2,Brant Daugherty,23.0,0.0861425953303508,7,7,Percent,7,Rank,7
17,2,Elizabeth Berkley Lauren,25.0,0.0825088390069755,5,5,Percent,2,Rank,5
17,2,Leah Remini,24.0,0.0921640608123021,3,3,Percent,4,Rank,3
17,2,Corbin Bleu,26.0,0.0942573607141353,1,1,Percent,1,Rank,1
17,2,Amber Riley,24.0,0.0868925992028209,4,4,Percent,4,Rank,4
17,2,Keyshawn Johnson,18.0,0.0368946223393774,12,12,Percent,11,Rank,12
17,2,Bill Engvall,21.0,0.0818999346891552,10,8,Percent,8,Rank,10
17,2,Christina Milian,25.0,0.0948412963181851,1,2,Percent,2,Rank,1
17,2,"Nicole ""Snooki"" Polizzi",20.0,0.0783752338321998,11,11,Percent,9,Rank,11
17,2,Jack Osbourne,24.0,0.0849160874863666,6,6,Percent,4,Rank,6
17,2,Bill Nye,17.0,0.0957716019253921,7,9,Percent,12,Rank,7
17,3,Valerie Harper,16.0,0.0954742114926698,9,10,Percent,10,Rank,9
17,3,Brant Daugherty,27.0,0.0982161049409552,3,2,Percent,1,Rank,3
17,3,Elizabeth Berkley Lauren,25.0,0.0888066127219343,6,6,Percent,4,Rank,6
17,3,Leah Remini,24.0,0.0988459509934755,4,4,Percent,6,Rank,4
17,3,Corbin Bleu,26.0,0.1008872625625688,2,3,Percent,2,Rank,2
17,3,Amber Riley,24.0,0.0938697928141466,5,5,Percent,6,Rank,5
17,3,Bill Engvall,24.0,0.0917477348029986,6,8,Percent,6,Rank,6
17,3,Christina Milian,26.0,0.1030593423896543,1,1,Percent,2,Rank,1
17,3,"Nicole ""Snooki"" Polizzi",25.0,0.0882823610729289,8,7,Percent,4,Rank,8
17,3,Jack Osbourne,22.0,0.0894673248444445,10,9,Percent,9,Rank,10
17,3,Bill Nye,16.0,0.0513433013642206,11,11,Percent,10,Rank,11
17,4,Valerie Harper,18.0,0.0518570271026752,10,10,Percent,10,Rank,10
17,4,Brant Daugherty,21.0,0.1025916432606133,7,8,Percent,8,Rank,7
17,4,Elizabeth Berkley Lauren,27.0,0.1017983040407834,4,3,Percent,1,Rank,4
17,4,Leah Remini,24.0,0.1101018772210179,4,5,Percent,4,Rank,4
17,4,Corbin Bleu,27.0,0.1137400456041396,1,1,Percent,1,Rank,1
17,4,Amber Riley,27.0,0.1090288070724415,2,2,Percent,1,Rank,2
17,4,Bill Engvall,21.0,0.1002190717992869,9,9,Percent,8,Rank,9
17,4,Christina Milian,24.0,0.1113073426290367,3,4,Percent,4,Rank,3
17,4,"Nicole ""Snooki"" Polizzi",24.0,0.0976604242489582,7,7,Percent,4,Rank,7
17,4,Jack Osbourne,24.0,0.1016954570210453,6,6,Percent,4,Rank,6
17,5,Brant Daugherty,27.0,0.1198041187981212,2,2,Percent,3,Rank,2
17,5,Elizabeth Berkley Lauren,26.0,0.1140688142450259,8,6,Percent,6,Rank,8
17,5,Leah Remini,22.0,0.1265934958059884,4,8,Percent,9,Rank,4
17,5,Corbin Bleu,28.0,0.1238132053514518,1,1,Percent,1,Rank,1
17,5,Amber Riley,26.0,0.1193373573627832,4,4,Percent,6,Rank,4
17,5,Bill Engvall,24.0,0.1186953558889981,8,7,Percent,8,Rank,8
17,5,Christina Milian,28.0,0.0473407700204603,4,9,Percent,1,Rank,4
17,5,"Nicole ""Snooki"" Polizzi",27.0,0.1133943491005322,7,5,Percent,3,Rank,7
17,5,Jack Osbourne,27.0,0.1169525334266345,3,3,Percent,3,Rank,3
17,6,Brant Daugherty,31.0,0.1317930140153394,2,2,Percent,3,Rank,2
17,6,Elizabeth Berkley Lauren,31.9998,0.1254723410891999,3,3,Percent,2,Rank,3
17,6,Leah Remini,27.9999,0.1315394617752526,4,4,Percent,5,Rank,4
17,6,Corbin Bleu,26.9999,0.1272146118309177,5,6,Percent,6,Rank,5
17,6,Amber Riley,31.9999,0.1333906351559264,1,1,Percent,1,Rank,1
17,6,Bill Engvall,23.9999,0.1117766524301279,8,8,Percent,8,Rank,8
17,6,"Nicole ""Snooki"" Polizzi",30.0,0.1199425807715622,5,5,Percent,4,Rank,5
17,6,Jack Osbourne,26.9998,0.1188707029316743,7,7,Percent,7,Rank,7
17,7,Brant Daugherty,28.5,0.1351113448894978,3,3,Percent,3,Rank,3
17,7,Elizabeth Berkley Lauren,27.0,0.127590739154372,6,6,Percent,5,Rank,6
17,7,Leah Remini,26.5,0.1393522476313891,4,5,Percent,7,Rank,4
17,7,Corbin Bleu,29.5,0.1402702162654001,1,1,Percent,1,Rank,1
17,7,Amber Riley,29.5,0.1357722177603143,2,2,Percent,1,Rank,2
17,7,Bill Engvall,25.0,0.1321638602125466,7,7,Percent,8,Rank,7
17,7,"Nicole ""Snooki"" Polizzi",27.0,0.057882651409994,7,8,Percent,5,Rank,7
17,7,Jack Osbourne,28.5,0.1318567226764882,4,4,Percent,3,Rank,4
17,8,Brant Daugherty,27.0,0.0700749902094743,6,7,Percent,5,Rank,6
17,8,Elizabeth Berkley Lauren,25.0,0.1484761700609068,6,5,Percent,6,Rank,6
17,8,Leah Remini,28.0,0.1607623005312732,2,3,Percent,3,Rank,2
17,8,Corbin Bleu,30.0,0.1607233566269747,1,1,Percent,1,Rank,1
17,8,Amber Riley,28.0,0.1540774870738921,3,4,Percent,3,Rank,3
17,8,Bill Engvall,24.0,0.1533057000132263,5,6,Percent,7,Rank,5
17,8,Jack Osbourne,30.0,0.1525799954842459,3,2,Percent,1,Rank,3
17,9,Elizabeth Berkley Lauren,28.0,0.0765345925050559,3,6,Percent,2,Rank,3
17,9,Leah Remini,27.0,0.1884375136160859,1,2,Percent,3,Rank,1
17,9,Corbin Bleu,29.0,0.1879382675637123,1,1,Percent,1,Rank,1
17,9,Amber Riley,25.5,0.1813840246841369,6,4,Percent,5,Rank,6
17,9,Bill Engvall,21.0,0.1884062324549288,3,5,Percent,6,Rank,3
17,9,Jack Osbourne,27.0,0.1772993691760737,3,3,Percent,3,Rank,3
17,10,Leah Remini,32.5,0.1205874724769885,5,5,Percent,4,Rank,5
17,10,Corbin Bleu,37.5,0.2250776305252434,1,2,Percent,2,Rank,1
17,10,Amber Riley,39.5,0.2221204347355367,1,1,Percent,1,Rank,1
17,10,Bill Engvall,30.0,0.2182878840477066,4,4,Percent,5,Rank,4
17,10,Jack Osbourne,35.5,0.2139265782145278,3,3,Percent,3,Rank,3
17,11,Corbin Bleu,29.6664,0.2875850579710906,1,2,Percent,2,Rank,1
17,11,Amber Riley,31.3332,0.2818601521362219,1,1,Percent,1,Rank,1
17,11,Bill Engvall,25.4999,0.1561642188297722,4,4,Percent,4,Rank,4
17,11,Jack Osbourne,27.9999,0.2743905710629147,3,3,Percent,3,Rank,3
18,1,Billy Dee Williams,15.0,0.0668406732638649,12,12,Percent,12,Rank,12
18,1,Danica McKellar,24.0,0.0898610890360598,4,4,Percent,3,Rank,4
18,1,James Maslow,21.0,0.085988964111751,8,8,Percent,7,Rank,8
18,1,Candace Cameron Bure,25.0,0.0823027950925171,5,5,Percent,2,Rank,5
18,1,Sean Avery,20.0,0.0732443089072909,10,10,Percent,10,Rank,10
18,1,Diana Nyad,18.0,0.0692308992547075,11,11,Percent,11,Rank,11
18,1,Charlie White,27.0,0.089939035291287,1,1,Percent,1,Rank,1
18,1,Amy Purdy,24.0,0.0918836676545437,1,2,Percent,3,Rank,1
18,1,Meryl Davis,24.0,0.0912604637882247,3,3,Percent,3,Rank,3
18,1,Drew Carey,21.0,0.081850675913146,9,9,Percent,7,Rank,9
18,1,Cody Simpson,22.0,0.0892400334751567,6,6,Percent,6,Rank,6
18,1,NeNe Leakes,21.0,0.0883573942114471,7,7,Percent,7,Rank,7
18,2,Billy Dee Williams,15.0,0.0964140555906156,10,10,Percent,11,Rank,10
18,2,Danica McKellar,24.0,0.0970618305883166,5,5,Percent,4,Rank,5
18,2,James Maslow,25.0,0.1001522167930066,2,2,Percent,1,Rank,2
18,2,Candace Cameron Bure,21.0,0.0872135039915459,9,9,Percent,7,Rank,9
18,2,Sean Avery,21.0,0.0359768652989788,10,11,Percent,7,Rank,10
18,2,Charlie White,25.0,0.0934258794148799,4,4,Percent,1,Rank,4
18,2,Amy Purdy,24.0,0.0995601078364073,3,3,Percent,4,Rank,3
18,2,Meryl Davis,25.0,0.1003540522831301,1,1,Percent,1,Rank,1
18,2,Drew Carey,21.0,0.0925732276420814,8,8,Percent,7,Rank,8
18,2,Cody Simpson,22.0,0.0984977741608526,6,6,Percent,6,Rank,6
18,2,NeNe Leakes,21.0,0.098770486400187,6,7,Percent,7,Rank,6
18,3,Danica McKellar,36.0,0.1140197292036396,4,4,Percent,2,Rank,4
18,3,James Maslow,36.0,0.116090463978189,3,3,Percent,2,Rank,3
18,3,Candace Cameron Bure,32.0,0.097452209798203,8,8,Percent,7,Rank,8
18,3,Charlie White,36.0,0.1091679477589835,5,6,Percent,2,Rank,5
18,3,Amy Purdy,36.0,0.1163722106677805,2,2,Percent,2,Rank,2
18,3,Meryl Davis,39.0,0.1213439198631223,1,1,Percent,1,Rank,1
18,3,Drew Carey,30.0,0.1005564364882887,9,9,Percent,9,Rank,9
18,3,Cody Simpson,35.0,0.115711012695627,6,5,Percent,6,Rank,6
18,3,NeNe Leakes,31.0,0.1092860695461619,7,7,Percent,8,Rank,7
18,4,Danica McKellar,32.0,0.1097297405590154,6,6,Percent,6,Rank,6
18,4,James Maslow,35.0,0.1172511813885176,2,2,Percent,2,Rank,2
18,4,Candace Cameron Bure,28.0,0.092795672087873,9,9,Percent,9,Rank,9
18,4,Charlie White,33.0,0.1062984178217747,6,7,Percent,4,Rank,6
18,4,Amy Purdy,34.0,0.1159380357515122,3,3,Percent,3,Rank,3
18,4,Meryl Davis,39.0,0.124378072680922,1,1,Percent,1,Rank,1
18,4,Drew Carey,33.0,0.108622634158112,5,5,Percent,4,Rank,5
18,4,Cody Simpson,31.0,0.1111482733297743,8,8,Percent,8,Rank,8
18,4,NeNe Leakes,32.0,0.1138379722224992,4,4,Percent,6,Rank,4
18,5,Danica McKellar,39.0,0.1199004092806899,2,2,Percent,2,Rank,2
18,5,James Maslow,40.0,0.1226626760878618,1,1,Percent,1,Rank,1
18,5,Candace Cameron Bure,35.0,0.1099319208375634,7,7,Percent,7,Rank,7
18,5,Charlie White,37.0,0.1137678335066187,5,6,Percent,3,Rank,5
18,5,Amy Purdy,37.0,0.119920577472932,2,3,Percent,3,Rank,2
18,5,Meryl Davis,36.0,0.1186951029819772,5,5,Percent,5,Rank,5
18,5,Drew Carey,28.0,0.1176510402824431,7,8,Percent,9,Rank,7
18,5,Cody Simpson,34.0,0.0568297705624472,9,9,Percent,8,Rank,9
18,5,NeNe Leakes,36.0,0.1206406689874622,4,4,Percent,5,Rank,4
18,6,Danica McKellar,36.0,0.1332969792456109,3,3,Percent,3,Rank,3
18,6,James Maslow,35.0,0.1342167495901366,4,4,Percent,5,Rank,4
18,6,Candace Cameron Bure,32.0,0.1241371159358984,7,7,Percent,7,Rank,7
18,6,Charlie White,36.0,0.1286165210202909,4,5,Percent,3,Rank,4
18,6,Amy Purdy,38.0,0.137923892440311,2,2,Percent,2,Rank,2
18,6,Meryl Davis,40.0,0.1397886661834192,1,1,Percent,1,Rank,1
18,6,Drew Carey,32.0,0.0667541979875426,8,8,Percent,7,Rank,8
18,6,NeNe Leakes,33.0,0.1352658775967876,4,6,Percent,6,Rank,4
18,7,Danica McKellar,36.0,0.1533518635763949,3,3,Percent,4,Rank,3
18,7,James Maslow,35.0,0.1553714702984857,4,4,Percent,6,Rank,4
18,7,Candace Cameron Bure,37.0,0.145052432682237,4,5,Percent,3,Rank,4
18,7,Charlie White,35.5,0.148707836618822,6,6,Percent,5,Rank,6
18,7,Amy Purdy,37.5,0.157169679508201,2,2,Percent,2,Rank,2
18,7,Meryl Davis,39.0,0.1578506043639236,1,1,Percent,1,Rank,1
18,7,NeNe Leakes,33.0,0.0824961129519349,7,7,Percent,7,Rank,7
18,8,Danica McKellar,38.0,0.0923931345972109,5,6,Percent,3,Rank,5
18,8,James Maslow,36.0,0.1848023858972262,3,3,Percent,4,Rank,3
18,8,Candace Cameron Bure,36.0,0.1740711434434737,5,5,Percent,4,Rank,5
18,8,Charlie White,40.0,0.1778653692756709,2,2,Percent,1,Rank,2
18,8,Amy Purdy,40.0,0.1864370545146024,1,1,Percent,1,Rank,1
18,8,Meryl Davis,36.0,0.1844309122718145,4,4,Percent,4,Rank,4
18,9,James Maslow,38.0,0.2232904364147888,3,3,Percent,3,Rank,3
18,9,Candace Cameron Bure,36.0,0.2116123225012256,5,4,Percent,5,Rank,5
