season,week,celebrity_name,vote_mean,system_type
21,6,Paula Deen,0.036516458039799235,Percentile
21,7,Alexa PenaVega,0.13503641204654732,Percentile
21,7,Carlos PenaVega,0.13431956685507365,Percentile
21,7,Alek Skarlatos,0.1394267587794462,Percentile
21,7,Andy Grammer,0.13648017980707638,Percentile
21,7,Tamar Braxton,0.1401053992235185,Percentile
21,7,Nick Carter,0.13777492774582795,Percentile
21,7,Hayes Grier,0.029838346922666445,Percentile
21,7,Bindi Irwin,0.14701840861984336,Percentile
21,8,Alexa PenaVega,0.15381185690713042,Percentile
21,8,Carlos PenaVega,0.15547536188419916,Percentile
21,8,Alek Skarlatos,0.15180486706418844,Percentile
21,8,Andy Grammer,0.04461393967382375,Percentile
21,8,Tamar Braxton,0.1573542898637872,Percentile
21,8,Nick Carter,0.16689967419867105,Percentile
21,8,Bindi Irwin,0.1700400104082007,Percentile
21,9,Alexa PenaVega,0.04917171493765622,Percentile
21,9,Carlos PenaVega,0.18416282218817842,Percentile
21,9,Alek Skarlatos,0.1897506167544105,Percentile
21,9,Tamar Braxton,0.19425457275870578,Percentile
21,9,Nick Carter,0.18380651124265185,Percentile
21,9,Bindi Irwin,0.1988537621183976,Percentile
21,10,Carlos PenaVega,0.25853896668438847,Percentile
21,10,Alek Skarlatos,0.23447818855458039,Percentile
21,10,Nick Carter,0.22689971976012793,Percentile
21,10,Bindi Irwin,0.28008312500090315,Percentile
21,11,Carlos PenaVega,0.11659707138595003,Percentile
21,11,Alek Skarlatos,0.2912572141029928,Percentile
21,11,Nick Carter,0.29104990379300616,Percentile
21,11,Bindi Irwin,0.3010958107180507,Percentile
22,1,Mischa Barton,0.07765381632842368,Percentile
22,1,Kim Fields,0.07991797010509794,Percentile
22,1,Jodie Sweetin,0.08364358827018598,Percentile
22,1,Doug Flutie,0.0700325603296634,Percentile
22,1,Von Miller,0.08831777941756035,Percentile
22,1,Antonio Brown,0.08782500590120819,Percentile
22,1,Paige VanZant,0.08588009195061254,Percentile
22,1,Geraldo Rivera,0.06891461817480586,Percentile
22,1,Nyle DiMarco,0.09007456750240074,Percentile
22,1,Ginger Zee,0.09029760017228167,Percentile
22,1,Wanya Morris,0.0908861358562994,Percentile
22,1,Marla Maples,0.08655626599145973,Percentile
22,2,Mischa Barton,0.08493049661359922,Percentile
22,2,Kim Fields,0.08478153383031016,Percentile
22,2,Jodie Sweetin,0.09298360307253295,Percentile
22,2,Doug Flutie,0.08771401261430652,Percentile
22,2,Von Miller,0.08887770621734427,Percentile
22,2,Antonio Brown,0.08842978752612311,Percentile
22,2,Paige VanZant,0.09148417585699815,Percentile
22,2,Geraldo Rivera,0.020857699053289745,Percentile
22,2,Nyle DiMarco,0.08748036801849586,Percentile
22,2,Ginger Zee,0.08882613803824845,Percentile
22,2,Wanya Morris,0.09276987080006194,Percentile
22,2,Marla Maples,0.09086460835869022,Percentile
22,3,Mischa Barton,0.01938217777214339,Percentile
22,3,Kim Fields,0.09814118773055823,Percentile
22,3,Jodie Sweetin,0.10374245359384152,Percentile
22,3,Doug Flutie,0.09430185421309328,Percentile
22,3,Von Miller,0.09494148535293438,Percentile
22,3,Antonio Brown,0.09710069520952357,Percentile
22,3,Paige VanZant,0.10030157865408151,Percentile
22,3,Nyle DiMarco,0.1028442278867759,Percentile
22,3,Ginger Zee,0.09405648425921809,Percentile
22,3,Wanya Morris,0.09958256383045713,Percentile
22,3,Marla Maples,0.0956052914973727,Percentile
22,4,Kim Fields,0.10867953065548819,Percentile
22,4,Jodie Sweetin,0.11134453967703323,Percentile
22,4,Doug Flutie,0.11031811828203977,Percentile
22,4,Von Miller,0.10610733670727783,Percentile
22,4,Antonio Brown,0.10547457624544224,Percentile
22,4,Paige VanZant,0.11251361676837857,Percentile
22,4,Nyle DiMarco,0.10636413093883722,Percentile
22,4,Ginger Zee,0.10811858947459346,Percentile
22,4,Wanya Morris,0.10867373115631024,Percentile
22,4,Marla Maples,0.022405830094599212,Percentile
22,5,Kim Fields,0.10499442453062478,Percentile
22,5,Jodie Sweetin,0.12145489903771534,Percentile
22,5,Doug Flutie,0.10596176643885667,Percentile
22,5,Von Miller,0.10600545547293475,Percentile
22,5,Antonio Brown,0.10055476267402219,Percentile
22,5,Paige VanZant,0.11290538330401274,Percentile
22,5,Nyle DiMarco,0.12300458989158933,Percentile
22,5,Ginger Zee,0.11576619998159918,Percentile
22,5,Wanya Morris,0.10935251866864419,Percentile
22,6,Kim Fields,0.11942831931278053,Percentile
22,6,Jodie Sweetin,0.12297645527323833,Percentile
22,6,Doug Flutie,0.02876488812059274,Percentile
22,6,Von Miller,0.11691701808981761,Percentile
22,6,Antonio Brown,0.12152656503130817,Percentile
22,6,Paige VanZant,0.12703282349370362,Percentile
22,6,Nyle DiMarco,0.1203674529740021,Percentile
22,6,Ginger Zee,0.11801631384018213,Percentile
22,6,Wanya Morris,0.1249701638643749,Percentile
22,7,Kim Fields,0.03135862484429931,Percentile
22,7,Jodie Sweetin,0.14196647179082914,Percentile
22,7,Von Miller,0.13901715996719805,Percentile
22,7,Antonio Brown,0.1403588886744642,Percentile
22,7,Paige VanZant,0.13926653806531092,Percentile
22,7,Nyle DiMarco,0.1363865751841728,Percentile
22,7,Ginger Zee,0.13729867636222526,Percentile
22,7,Wanya Morris,0.13434706511150046,Percentile
22,8,Jodie Sweetin,0.05144284816938666,Percentile
22,8,Antonio Brown,0.18730297841451396,Percentile
22,8,Paige VanZant,0.19013446766090475,Percentile
22,8,Nyle DiMarco,0.1899659134906963,Percentile
22,8,Ginger Zee,0.19188449837999794,Percentile
22,8,Wanya Morris,0.18926929388450003,Percentile
22,9,Antonio Brown,0.07990459264476306,Percentile
22,9,Paige VanZant,0.23033038822431867,Percentile
22,9,Nyle DiMarco,0.23184218212218582,Percentile
22,9,Ginger Zee,0.22998970757677173,Percentile
22,9,Wanya Morris,0.2279331294319608,Percentile
22,10,Paige VanZant,0.3402125903232748,Percentile
22,10,Nyle DiMarco,0.33286498503170797,Percentile
22,10,Ginger Zee,0.3269224246450173,Percentile
23,1,Jake T. Austin,0.065847338627309,Percentile
23,1,Maureen McCormick,0.06894778230601434,Percentile
23,1,Marilu Henner,0.07234159904031595,Percentile
23,1,Ryan Lochte,0.08477827198709215,Percentile
23,1,Calvin Johnson Jr.,0.07664067322547612,Percentile
23,1,Laurie Hernandez,0.08088076399201895,Percentile
23,1,Amber Rose,0.10455233574373698,Percentile
23,1,Rick Perry,0.0627118266686074,Percentile
23,1,James Hinchcliffe,0.08198552070351144,Percentile
23,1,Babyface,0.07334109301420465,Percentile
23,1,Vanilla Ice,0.07369384543861149,Percentile
23,1,Jana Kramer,0.0836788238553213,Percentile
23,1,Terra Jole,0.07060012539778047,Percentile
23,2,Jake T. Austin,0.012616152212176036,Percentile
23,2,Maureen McCormick,0.07832075395333422,Percentile
23,2,Marilu Henner,0.0757970804620541,Percentile
23,2,Ryan Lochte,0.08814401862785999,Percentile
23,2,Calvin Johnson Jr.,0.07696933761824779,Percentile
23,2,Laurie Hernandez,0.0796037029311392,Percentile
23,2,Amber Rose,0.1090889253457651,Percentile
23,2,Rick Perry,0.08064651832327185,Percentile
23,2,James Hinchcliffe,0.07611720024706733,Percentile
23,2,Babyface,0.07626121033764087,Percentile
23,2,Vanilla Ice,0.08092856294743701,Percentile
23,2,Jana Kramer,0.08729699519060613,Percentile
23,2,Terra Jole,0.07820954180340023,Percentile
23,3,Maureen McCormick,0.08498629168513779,Percentile
23,3,Marilu Henner,0.08391767880237838,Percentile
23,3,Ryan Lochte,0.09469438582737384,Percentile
23,3,Calvin Johnson Jr.,0.08835128690140766,Percentile
23,3,Laurie Hernandez,0.08721503868065728,Percentile
23,3,Amber Rose,0.11717457833217053,Percentile
23,3,Rick Perry,0.01609146130323867,Percentile
23,3,James Hinchcliffe,0.0836582563279991,Percentile
23,3,Babyface,0.08062303775064639,Percentile
23,3,Vanilla Ice,0.08629337928332936,Percentile
23,3,Jana Kramer,0.09309055816764372,Percentile
23,3,Terra Jole,0.08390404693801776,Percentile
23,4,Maureen McCormick,0.09249231510027037,Percentile
23,4,Marilu Henner,0.08881349218974133,Percentile
23,4,Ryan Lochte,0.10292962260939947,Percentile
23,4,Calvin Johnson Jr.,0.09048173540032396,Percentile
23,4,Laurie Hernandez,0.0985511837834211,Percentile
23,4,Amber Rose,0.12963339678585387,Percentile
23,4,James Hinchcliffe,0.09456324683902867,Percentile
23,4,Babyface,0.02113089057437208,Percentile
23,4,Vanilla Ice,0.09011876992752393,Percentile
23,4,Jana Kramer,0.10060741277657173,Percentile
23,4,Terra Jole,0.09067793401349335,Percentile
23,5,Maureen McCormick,0.10013043392558363,Percentile
23,5,Marilu Henner,0.10724548967851055,Percentile
23,5,Ryan Lochte,0.11810755835565427,Percentile
23,5,Calvin Johnson Jr.,0.09730486095284972,Percentile
23,5,Laurie Hernandez,0.10305973148499888,Percentile
23,5,Amber Rose,0.13972509864304536,Percentile
23,5,James Hinchcliffe,0.10862355949632357,Percentile
23,5,Jana Kramer,0.11763693555645324,Percentile
23,5,Terra Jole,0.10816633190658072,Percentile
23,6,Maureen McCormick,0.11621842551772832,Percentile
23,6,Marilu Henner,0.11496336128448516,Percentile
23,6,Ryan Lochte,0.1301860924133869,Percentile
23,6,Calvin Johnson Jr.,0.11796263242011083,Percentile
23,6,Laurie Hernandez,0.11748629825816154,Percentile
23,6,Amber Rose,0.03608064430530911,Percentile
23,6,James Hinchcliffe,0.11549262916133014,Percentile
23,6,Jana Kramer,0.13495137284726108,Percentile
23,6,Terra Jole,0.11665854379222677,Percentile
23,7,Maureen McCormick,0.03127907733367534,Percentile
23,7,Marilu Henner,0.13398461221242972,Percentile
23,7,Ryan Lochte,0.1456027334589131,Percentile
23,7,Calvin Johnson Jr.,0.1364794422217086,Percentile
23,7,Laurie Hernandez,0.13369201049256563,Percentile
23,7,James Hinchcliffe,0.133178684534246,Percentile
23,7,Jana Kramer,0.1484274711061332,Percentile
23,7,Terra Jole,0.13735596864032837,Percentile
23,8,Marilu Henner,0.16079160537902226,Percentile
23,8,Ryan Lochte,0.04531812548458261,Percentile
23,8,Calvin Johnson Jr.,0.15539734480483772,Percentile
23,8,Laurie Hernandez,0.1545774730143584,Percentile
23,8,James Hinchcliffe,0.16131293540463684,Percentile
23,8,Jana Kramer,0.16605997797158156,Percentile
23,8,Terra Jole,0.1565425379409802,Percentile
23,9,Marilu Henner,0.05641447541057992,Percentile
23,9,Calvin Johnson Jr.,0.1868908080044743,Percentile
23,9,Laurie Hernandez,0.18046893924930438,Percentile
23,9,James Hinchcliffe,0.18666808406656674,Percentile
23,9,Jana Kramer,0.20020070564240122,Percentile
23,9,Terra Jole,0.18935698762667302,Percentile
23,10,Calvin Johnson Jr.,0.22681244548027113,Percentile
23,10,Laurie Hernandez,0.225864359266923,Percentile
23,10,James Hinchcliffe,0.2292942181393012,Percentile
23,10,Jana Kramer,0.24257203661068133,Percentile
23,10,Terra Jole,0.07545694050282244,Percentile
23,11,Calvin Johnson Jr.,0.2921854245753725,Percentile
23,11,Laurie Hernandez,0.2878831214969812,Percentile
23,11,James Hinchcliffe,0.2924986023021879,Percentile
23,11,Jana Kramer,0.12743285162545825,Percentile
24,1,Charo,0.08561523485329013,Percentile
24,1,Mr. T,0.07219772530594609,Percentile
24,1,Heather Morris,0.08718783201448299,Percentile
24,1,Nancy Kerrigan,0.0888606155352185,Percentile
24,1,Bonner Bolton,0.07774542765073181,Percentile
24,1,Simone Biles,0.09610933043037438,Percentile
24,1,David Ross,0.0882279219451204,Percentile
24,1,Rashad Jennings,0.0897476693415587,Percentile
24,1,Chris Kattan,0.06774983990915268,Percentile
24,1,Erika Jayne,0.08019093097026722,Percentile
24,1,Normani,0.0868192809786565,Percentile
24,1,Nick Viall,0.07954819106520011,Percentile
24,2,Charo,0.09434147781085149,Percentile
24,2,Mr. T,0.0888674946934429,Percentile
24,2,Heather Morris,0.08761181329930548,Percentile
24,2,Nancy Kerrigan,0.08639171434749729,Percentile
24,2,Bonner Bolton,0.09026492079035445,Percentile
24,2,Simone Biles,0.08904797209253998,Percentile
24,2,David Ross,0.09026088965524055,Percentile
24,2,Rashad Jennings,0.09116279330155415,Percentile
24,2,Chris Kattan,0.01693695071713444,Percentile
24,2,Erika Jayne,0.08809893952326273,Percentile
24,2,Normani,0.09166985456502016,Percentile
24,2,Nick Viall,0.08534517920379688,Percentile
24,3,Charo,0.020248023397297282,Percentile
24,3,Mr. T,0.09747801619785716,Percentile
24,3,Heather Morris,0.0992146039309547,Percentile
24,3,Nancy Kerrigan,0.09996593947981805,Percentile
24,3,Bonner Bolton,0.09584680085675841,Percentile
24,3,Simone Biles,0.09935288023639974,Percentile
24,3,David Ross,0.09760709141259115,Percentile
24,3,Rashad Jennings,0.09969106454438395,Percentile
24,3,Erika Jayne,0.09405997808545376,Percentile
24,3,Normani,0.10055859347539851,Percentile
24,3,Nick Viall,0.09597700838308801,Percentile
24,4,Mr. T,0.022642434616279464,Percentile
24,4,Heather Morris,0.1096891141114009,Percentile
24,4,Nancy Kerrigan,0.10627167715968819,Percentile
24,4,Bonner Bolton,0.1075874204989786,Percentile
24,4,Simone Biles,0.11184469010804338,Percentile
24,4,David Ross,0.10809225188206743,Percentile
24,4,Rashad Jennings,0.11446779748815243,Percentile
24,4,Erika Jayne,0.10667658206524243,Percentile
24,4,Normani,0.10678792297705007,Percentile
24,4,Nick Viall,0.10594010909309722,Percentile
24,5,Heather Morris,0.11878446862857486,Percentile
24,5,Nancy Kerrigan,0.11976487034559961,Percentile
24,5,Bonner Bolton,0.12386657462967433,Percentile
24,5,Simone Biles,0.1257421885932201,Percentile
24,5,David Ross,0.12485296118680476,Percentile
24,5,Rashad Jennings,0.12161974877034697,Percentile
24,5,Erika Jayne,0.02483230390514337,Percentile
24,5,Normani,0.12066560036570748,Percentile
24,5,Nick Viall,0.11987128357492854,Percentile
24,6,Heather Morris,0.02672520446217316,Percentile
24,6,Nancy Kerrigan,0.13697345791881338,Percentile
24,6,Bonner Bolton,0.142709328485381,Percentile
24,6,Simone Biles,0.1367248668691378,Percentile
24,6,David Ross,0.1409914854266638,Percentile
24,6,Rashad Jennings,0.1365279093379622,Percentile
24,6,Normani,0.13811649337382886,Percentile
24,6,Nick Viall,0.14123125412604015,Percentile
24,7,Nancy Kerrigan,0.039881269142880406,Percentile
24,7,Bonner Bolton,0.1658522324520354,Percentile
24,7,Simone Biles,0.16291045571656115,Percentile
24,7,David Ross,0.16158380086848767,Percentile
24,7,Rashad Jennings,0.15410306400038426,Percentile
24,7,Normani,0.15671049006135854,Percentile
24,7,Nick Viall,0.1589586877582923,Percentile
24,8,Bonner Bolton,0.08689574831636361,Percentile
24,8,Simone Biles,0.22792213413461063,Percentile
24,8,David Ross,0.22175486340598471,Percentile
24,8,Rashad Jennings,0.2313338779574986,Percentile
24,8,Normani,0.2320933761855425,Percentile
24,9,Simone Biles,0.11365879698763764,Percentile
24,9,David Ross,0.3011665935977865,Percentile
24,9,Rashad Jennings,0.2933448341484385,Percentile
24,9,Normani,0.2918297752661384,Percentile
24,10,David Ross,0.3233851511062698,Percentile
24,10,Rashad Jennings,0.33286892234470944,Percentile
24,10,Normani,0.34374592654902075,Percentile
25,1,Sasha Pieterse,0.07655477600785268,Percentile
25,1,Frankie Muniz,0.0831439053401698,Percentile
25,1,Jordan Fisher,0.08769221142678235,Percentile
25,1,Derek Fisher,0.07588265836696764,Percentile
25,1,Nikki Bella,0.08099661564071285,Percentile
25,1,Terrell Owens,0.06676629117481007,Percentile
25,1,Victoria Arlen,0.07698421395306008,Percentile
25,1,Barbara Corcoran,0.06691660661219474,Percentile
25,1,Lindsey Stirling,0.08849723684475465,Percentile
25,1,Debbie Gibson,0.07262952470259443,Percentile
25,1,Nick Lachey,0.07393575647665693,Percentile
25,1,Drew Scott,0.06877455149973769,Percentile
25,1,Vanessa Lachey,0.08122565195370589,Percentile
25,2,Sasha Pieterse,0.07873172163204524,Percentile
25,2,Frankie Muniz,0.09147715454385034,Percentile
25,2,Jordan Fisher,0.08727021912614463,Percentile
25,2,Derek Fisher,0.07811832246745626,Percentile
25,2,Nikki Bella,0.07935811499595763,Percentile
25,2,Terrell Owens,0.0798282193764644,Percentile
25,2,Victoria Arlen,0.08034708767138184,Percentile
25,2,Barbara Corcoran,0.01433877350966479,Percentile
25,2,Lindsey Stirling,0.08619843453738034,Percentile
25,2,Debbie Gibson,0.08034818704772055,Percentile
25,2,Nick Lachey,0.07913655671729314,Percentile
25,2,Drew Scott,0.0804800334983132,Percentile
25,2,Vanessa Lachey,0.08436717487632718,Percentile
25,3,Sasha Pieterse,0.08340933626815085,Percentile
25,3,Frankie Muniz,0.09778757569632088,Percentile
25,3,Jordan Fisher,0.09701950064652931,Percentile
25,3,Derek Fisher,0.08778834670554873,Percentile
25,3,Nikki Bella,0.08855384413000408,Percentile
25,3,Terrell Owens,0.08461355458114236,Percentile
25,3,Victoria Arlen,0.08950251271872971,Percentile
25,3,Lindsey Stirling,0.10492332498192383,Percentile
25,3,Nick Lachey,0.0838177522083704,Percentile
25,3,Drew Scott,0.09040131449402816,Percentile
25,3,Vanessa Lachey,0.0921829375692514,Percentile
25,4,Sasha Pieterse,0.0961295579725611,Percentile
25,4,Frankie Muniz,0.10148204350830536,Percentile
25,4,Jordan Fisher,0.1030938995731539,Percentile
25,4,Derek Fisher,0.01681105301595643,Percentile
25,4,Nikki Bella,0.09672903959113209,Percentile
25,4,Terrell Owens,0.09796640096560146,Percentile
25,4,Victoria Arlen,0.09733059485898177,Percentile
25,4,Lindsey Stirling,0.09997855812682059,Percentile
25,4,Nick Lachey,0.09699723977512646,Percentile
25,4,Drew Scott,0.09663763244851516,Percentile
25,4,Vanessa Lachey,0.09684398016384581,Percentile
25,5,Sasha Pieterse,0.020202875362311395,Percentile
25,5,Frankie Muniz,0.1110379261964874,Percentile
25,5,Jordan Fisher,0.11340179490852008,Percentile
25,5,Nikki Bella,0.10971305719742032,Percentile
25,5,Terrell Owens,0.10630345084882398,Percentile
25,5,Victoria Arlen,0.10650651977760078,Percentile
25,5,Lindsey Stirling,0.11366015563731101,Percentile
25,5,Nick Lachey,0.10728007098596243,Percentile
25,5,Drew Scott,0.10692608040721939,Percentile
25,5,Vanessa Lachey,0.10496806867834328,Percentile
25,6,Frankie Muniz,0.12106375180881089,Percentile
25,6,Jordan Fisher,0.1274359114267159,Percentile
25,6,Nikki Bella,0.12142176622889896,Percentile
25,6,Terrell Owens,0.11692716836197109,Percentile
25,6,Victoria Arlen,0.11538309551596439,Percentile
25,6,Lindsey Stirling,0.1307697987956126,Percentile
25,6,Nick Lachey,0.030904581296138493,Percentile
25,6,Drew Scott,0.1183276632330795,Percentile
25,6,Vanessa Lachey,0.1177662633328088,Percentile
25,7,Frankie Muniz,0.14571998303379582,Percentile
25,7,Jordan Fisher,0.13907856638161076,Percentile
25,7,Nikki Bella,0.03399584851959295,Percentile
25,7,Terrell Owens,0.13619038126856794,Percentile
25,7,Victoria Arlen,0.13686236450659386,Percentile
25,7,Lindsey Stirling,0.13996720856874664,Percentile
25,7,Drew Scott,0.1348686697058516,Percentile
25,7,Vanessa Lachey,0.13331697801523998,Percentile
25,8,Frankie Muniz,0.19396752000288708,Percentile
25,8,Jordan Fisher,0.190931206636022,Percentile
25,8,Terrell Owens,0.05467173544065169,Percentile
25,8,Victoria Arlen,0.19116184213300413,Percentile
25,8,Lindsey Stirling,0.18638875187923287,Percentile
25,8,Drew Scott,0.18287894390820184,Percentile
25,9,Frankie Muniz,0.23466885490911346,Percentile
25,9,Jordan Fisher,0.2284507237394319,Percentile
25,9,Victoria Arlen,0.07511386301629666,Percentile
25,9,Lindsey Stirling,0.2313498263036966,Percentile
25,9,Drew Scott,0.23041673203146182,Percentile
25,10,Frankie Muniz,0.3005848087833242,Percentile
25,10,Jordan Fisher,0.2858307394820829,Percentile
25,10,Lindsey Stirling,0.2926213112305459,Percentile
25,10,Drew Scott,0.12096314050404668,Percentile
26,1,Jamie Anderson,0.019650362358805244,Percentile
26,1,Johnny Damon,0.09867343303383855,Percentile
26,1,Kareem Abdul-Jabbar,0.10028803121212794,Percentile
26,1,Arike Ogunbowale,0.09367988065684947,Percentile
26,1,Jennie Finch Daigle,0.0952479064006303,Percentile
26,1,Chris Mazdzer,0.09563800871069615,Percentile
26,1,Mirai Nagasu,0.09486800749532191,Percentile
26,1,Tonya Harding,0.20652842560898885,Percentile
26,1,Josh Norman,0.09548107941083041,Percentile
26,1,Adam Rippon,0.09994486511191096,Percentile
26,2,Kareem Abdul-Jabbar,0.032778877903503166,Percentile
26,2,Arike Ogunbowale,0.12179966605939252,Percentile
26,2,Jennie Finch Daigle,0.12116036455232736,Percentile
26,2,Chris Mazdzer,0.12130842822053216,Percentile
26,2,Mirai Nagasu,0.12478106169546438,Percentile
26,2,Tonya Harding,0.23464594620153875,Percentile
26,2,Josh Norman,0.12241415560217511,Percentile
26,2,Adam Rippon,0.12111149976506616,Percentile
26,3,Jennie Finch Daigle,0.05962098787653732,Percentile
26,3,Chris Mazdzer,0.15908123898239318,Percentile
26,3,Mirai Nagasu,0.15950102832204371,Percentile
26,3,Tonya Harding,0.2863697821504435,Percentile
26,3,Josh Norman,0.164973085559539,Percentile
26,3,Adam Rippon,0.17045387710904208,Percentile
26,4,Tonya Harding,0.4367299174920307,Percentile
26,4,Josh Norman,0.27766745799026643,Percentile
26,4,Adam Rippon,0.28560262451770224,Percentile
27,1,Juan Pablo Di Pace,0.07782200909120873,Percentile
27,1,Evanna Lynch,0.08124462897284722,Percentile
27,1,Nancy McKeon,0.0802999248504918,Percentile
27,1,John Schneider,0.08015597529830397,Percentile
27,1,Milo Manheim,0.0824473761472983,Percentile
27,1,Danelle Umstead,0.08154077870233693,Percentile
27,1,Mary Lou Retton,0.08033942557013204,Percentile
27,1,DeMarcus Ware,0.08139930087445696,Percentile
27,1,Nikki Glaser,0.012992375180505104,Percentile
27,1,Bobby Bones,0.08388932971991339,Percentile
27,1,Tinashe,0.0836510076717083,Percentile
27,1,Alexis Ren,0.08495919838596513,Percentile
27,1,Joe Amabile,0.08925866953483241,Percentile
27,2,Juan Pablo Di Pace,0.09009649810737548,Percentile
27,2,Evanna Lynch,0.08712999413198629,Percentile
27,2,Nancy McKeon,0.0885044823643292,Percentile
27,2,John Schneider,0.08840632447708886,Percentile
27,2,Milo Manheim,0.08898746674862103,Percentile
27,2,Danelle Umstead,0.01680241609257937,Percentile
27,2,Mary Lou Retton,0.08872880967650931,Percentile
27,2,DeMarcus Ware,0.08523353931196061,Percentile
27,2,Bobby Bones,0.09388850395419888,Percentile
27,2,Tinashe,0.08834608155513163,Percentile
27,2,Alexis Ren,0.09316752296995344,Percentile
27,2,Joe Amabile,0.09070836061026596,Percentile
27,3,Juan Pablo Di Pace,0.10173542911514889,Percentile
27,3,Evanna Lynch,0.09733960365959866,Percentile
27,3,Nancy McKeon,0.01735415725010797,Percentile
27,3,John Schneider,0.09770950426098288,Percentile
27,3,Milo Manheim,0.09447380000891116,Percentile
27,3,Mary Lou Retton,0.09415054753685058,Percentile
27,3,DeMarcus Ware,0.09739732073334594,Percentile
27,3,Bobby Bones,0.09895171486188638,Percentile
27,3,Tinashe,0.09847457064304205,Percentile
27,3,Alexis Ren,0.10232915401971301,Percentile
27,3,Joe Amabile,0.1000841979104121,Percentile
27,4,Juan Pablo Di Pace,0.10192868308713961,Percentile
27,4,Evanna Lynch,0.10433483757676716,Percentile
27,4,John Schneider,0.11064697389088343,Percentile
27,4,Milo Manheim,0.10301817986547047,Percentile
27,4,Mary Lou Retton,0.10749682181079934,Percentile
27,4,DeMarcus Ware,0.11042103530315595,Percentile
27,4,Bobby Bones,0.11563484316220708,Percentile
27,4,Tinashe,0.01588116125370608,Percentile
27,4,Alexis Ren,0.10547554645256445,Percentile
27,4,Joe Amabile,0.12516191759730616,Percentile
27,5,Juan Pablo Di Pace,0.11689134494793395,Percentile
27,5,Evanna Lynch,0.10903096994494454,Percentile
27,5,John Schneider,0.11011863191546867,Percentile
27,5,Milo Manheim,0.11624881982034542,Percentile
27,5,Mary Lou Retton,0.11220469123474949,Percentile
27,5,DeMarcus Ware,0.1137344080216987,Percentile
27,5,Bobby Bones,0.10609824795474451,Percentile
27,5,Alexis Ren,0.12451380132331422,Percentile
27,5,Joe Amabile,0.09115908483680088,Percentile
27,6,Juan Pablo Di Pace,0.1216289770644345,Percentile
27,6,Evanna Lynch,0.11857540104408265,Percentile
27,6,John Schneider,0.1277503511627104,Percentile
27,6,Milo Manheim,0.12302337008972847,Percentile
27,6,Mary Lou Retton,0.025580320540638246,Percentile
27,6,DeMarcus Ware,0.11563706028850418,Percentile
27,6,Bobby Bones,0.12713331040871598,Percentile
27,6,Alexis Ren,0.12311815443911071,Percentile
27,6,Joe Amabile,0.11755305496207528,Percentile
27,7,Juan Pablo Di Pace,0.13442432693639744,Percentile
27,7,Evanna Lynch,0.13759397371296497,Percentile
27,7,John Schneider,0.029958200860673825,Percentile
27,7,Milo Manheim,0.13367577830553262,Percentile
27,7,DeMarcus Ware,0.13760327303010594,Percentile
27,7,Bobby Bones,0.14215330920840538,Percentile
27,7,Alexis Ren,0.14225519955018393,Percentile
27,7,Joe Amabile,0.14233593839573538,Percentile
27,8,Juan Pablo Di Pace,0.04897083223554812,Percentile
27,8,Evanna Lynch,0.18284125539283014,Percentile
27,8,Milo Manheim,0.1841212733112762,Percentile
27,8,Bobby Bones,0.20134198873525225,Percentile
27,8,Alexis Ren,0.1879994957926615,Percentile
27,8,Joe Amabile,0.19472515453243142,Percentile
27,9,Evanna Lynch,0.2583905772625522,Percentile
27,9,Milo Manheim,0.25295345077232845,Percentile
27,9,Bobby Bones,0.24164885131928077,Percentile
27,9,Alexis Ren,0.2470071206458394,Percentile
28,1,Kate Flannery,0.07201477965545755,Rank
28,1,James Van Der Beek,0.09624438897534902,Rank
28,1,Kel Mitchell,0.0764006420589401,Rank
28,1,Ray Lewis,0.07888373281393112,Rank
28,1,Lamar Odom,0.07730195124653064,Rank
28,1,Sailor Brinkley-Cook,0.07767940242130641,Rank
28,1,Sean Spicer,0.08815533432663368,Rank
28,1,Mary Wilson,0.07448244512871859,Rank
28,1,Lauren Alaina,0.08702667372677533,Rank
28,1,Ally Brooke,0.07760964414955675,Rank
28,1,Karamo Brown,0.07559547023617066,Rank
28,1,Hannah Brown,0.1186055352606309,Rank
28,2,Kate Flannery,0.07948049086812903,Rank
28,2,James Van Der Beek,0.0922443246022857,Rank
28,2,Kel Mitchell,0.07756564705980447,Rank
28,2,Ray Lewis,0.08599201894148982,Rank
28,2,Lamar Odom,0.08771750630509116,Rank
28,2,Sailor Brinkley-Cook,0.08103965523639474,Rank
28,2,Sean Spicer,0.10046182403558604,Rank
28,2,Mary Wilson,0.02883139098052124,Rank
28,2,Lauren Alaina,0.08548480288601412,Rank
28,2,Ally Brooke,0.07866555680348802,Rank
28,2,Karamo Brown,0.07833946600807644,Rank
28,2,Hannah Brown,0.1241773162731193,Rank
28,3,Kate Flannery,0.09594868387855876,Rank
28,3,James Van Der Beek,0.1123453749044653,Rank
28,3,Kel Mitchell,0.08772389728097255,Rank
28,3,Lamar Odom,0.09131429121569992,Rank
28,3,Sailor Brinkley-Cook,0.0909875933929592,Rank
28,3,Sean Spicer,0.10385348560001134,Rank
28,3,Lauren Alaina,0.09855540787015518,Rank
28,3,Ally Brooke,0.09898186044884769,Rank
28,3,Karamo Brown,0.08431553725199697,Rank
28,3,Hannah Brown,0.1359738681563338,Rank
28,4,Kate Flannery,0.09411305027526844,Rank
28,4,James Van Der Beek,0.1116414974443524,Rank
28,4,Kel Mitchell,0.09494544396590968,Rank
