celebrity_name,season,week,weekly_total,weekly_avg,judges_count,alive,eliminated_this_week,weekly_rank,score_percentile,age_group,us_born,week_progress,popularity_ratio
Veron Davis,29,4,22.0,7.333333333333333,3,True,False,8.0,42.30769230769231,30-39,True,0.3636363636363636,0.0005512679162072
Veron Davis,29,5,21.0,7.0,3,True,False,10.0,25.0,30-39,True,0.4545454545454545,0.0005512679162072
Veron Davis,29,6,21.0,7.0,3,True,True,10.0,18.181818181818183,30-39,True,0.5454545454545454,0.0005512679162072
Johnny Weir,29,1,18.0,6.0,3,True,False,6.0,53.333333333333336,30-39,True,0.0909090909090909,0.0509209100758396
Johnny Weir,29,2,18.0,6.0,3,True,False,6.0,50.0,30-39,True,0.1818181818181818,0.0509209100758396
Johnny Weir,29,3,24.0,8.0,3,True,False,1.0,96.42857142857144,30-39,True,0.2727272727272727,0.0509209100758396
Johnny Weir,29,4,24.0,8.0,3,True,False,3.0,69.23076923076923,30-39,True,0.3636363636363636,0.0509209100758396
Johnny Weir,29,5,29.0,9.666666666666666,3,True,False,1.0,100.0,30-39,True,0.4545454545454545,0.0509209100758396
Johnny Weir,29,6,22.0,7.333333333333333,3,True,False,9.0,27.27272727272727,30-39,True,0.5454545454545454,0.0509209100758396
Johnny Weir,29,7,27.0,9.0,3,True,False,2.0,80.0,30-39,True,0.6363636363636364,0.0509209100758396
Johnny Weir,29,8,30.0,10.0,3,True,False,1.0,93.75,30-39,True,0.7272727272727273,0.0509209100758396
Johnny Weir,29,9,30.0,10.0,3,True,False,1.0,92.85714285714286,30-39,True,0.8181818181818182,0.0509209100758396
Johnny Weir,29,10,28.5,9.5,3,True,True,4.0,41.66666666666667,30-39,True,0.9090909090909092,0.0509209100758396
Nev Schulman,29,1,20.0,6.666666666666667,3,True,False,3.0,83.33333333333334,30-39,True,0.0909090909090909,0.0400866738894907
Nev Schulman,29,2,21.0,7.0,3,True,False,2.0,90.0,30-39,True,0.1818181818181818,0.0400866738894907
Nev Schulman,29,3,24.0,8.0,3,True,False,1.0,96.42857142857144,30-39,True,0.2727272727272727,0.0400866738894907
Nev Schulman,29,4,24.0,8.0,3,True,False,3.0,69.23076923076923,30-39,True,0.3636363636363636,0.0400866738894907
Nev Schulman,29,5,26.0,8.666666666666666,3,True,False,3.0,79.16666666666666,30-39,True,0.4545454545454545,0.0400866738894907
Nev Schulman,29,6,26.0,8.666666666666666,3,True,False,5.0,63.63636363636363,30-39,True,0.5454545454545454,0.0400866738894907
Nev Schulman,29,7,30.0,10.0,3,True,False,1.0,100.0,30-39,True,0.6363636363636364,0.0400866738894907
Nev Schulman,29,8,30.0,10.0,3,True,False,1.0,93.75,30-39,True,0.7272727272727273,0.0400866738894907
Nev Schulman,29,9,28.9998,9.6666,3,True,False,3.0,64.28571428571429,30-39,True,0.8181818181818182,0.0400866738894907
Nev Schulman,29,10,30.0,10.0,3,True,False,1.0,91.66666666666666,30-39,True,0.9090909090909092,0.0400866738894907
Nev Schulman,29,11,30.0,10.0,3,True,False,1.0,75.0,30-39,True,1.0,0.0400866738894907
AJ McLean,29,1,18.0,6.0,3,True,False,6.0,53.333333333333336,40-49,True,0.0909090909090909,0.0227518959913326
AJ McLean,29,2,19.0,6.333333333333333,3,True,False,5.0,73.33333333333333,40-49,True,0.1818181818181818,0.0227518959913326
AJ McLean,29,3,21.0,7.0,3,True,False,7.0,53.57142857142857,40-49,True,0.2727272727272727,0.0227518959913326
AJ McLean,29,4,24.0,8.0,3,True,False,3.0,69.23076923076923,40-49,True,0.3636363636363636,0.0227518959913326
AJ McLean,29,5,24.0,8.0,3,True,False,5.0,50.0,40-49,True,0.4545454545454545,0.0227518959913326
AJ McLean,29,6,27.0,9.0,3,True,False,1.0,86.36363636363636,40-49,True,0.5454545454545454,0.0227518959913326
AJ McLean,29,7,26.0,8.666666666666666,3,True,False,5.0,50.0,40-49,True,0.6363636363636364,0.0227518959913326
AJ McLean,29,8,27.0,9.0,3,True,False,5.0,43.75,40-49,True,0.7272727272727273,0.0227518959913326
AJ McLean,29,9,24.9998,8.333266666666667,3,True,True,6.0,28.57142857142857,40-49,True,0.8181818181818182,0.0227518959913326
Nelly,29,1,16.0,5.333333333333333,3,True,False,12.0,26.666666666666668,40-49,True,0.0909090909090909,0.3206933911159263
Nelly,29,2,18.0,6.0,3,True,False,6.0,50.0,40-49,True,0.1818181818181818,0.3206933911159263
Nelly,29,3,18.0,6.0,3,True,False,11.0,25.0,40-49,True,0.2727272727272727,0.3206933911159263
Nelly,29,4,21.0,7.0,3,True,False,10.0,19.230769230769237,40-49,True,0.3636363636363636,0.3206933911159263
Nelly,29,5,24.0,8.0,3,True,False,5.0,50.0,40-49,True,0.4545454545454545,0.3206933911159263
Nelly,29,6,24.0,8.0,3,True,False,7.0,40.909090909090914,40-49,True,0.5454545454545454,0.3206933911159263
Nelly,29,7,27.0,9.0,3,True,False,2.0,80.0,40-49,True,0.6363636363636364,0.3206933911159263
Nelly,29,8,24.0,8.0,3,True,False,8.0,12.5,40-49,True,0.7272727272727273,0.3206933911159263
Nelly,29,9,24.0,8.0,3,True,False,7.0,14.285714285714285,40-49,True,0.8181818181818182,0.3206933911159263
Nelly,29,10,28.0,9.333333333333334,3,True,False,6.0,16.666666666666664,40-49,True,0.9090909090909092,0.3206933911159263
Nelly,29,11,28.5,9.5,3,True,False,4.0,25.0,40-49,True,1.0,0.3206933911159263
Kaitlyn Bristowe,29,1,20.0,6.666666666666667,3,True,False,3.0,83.33333333333334,30-39,False,0.0909090909090909,0.075839653304442
Kaitlyn Bristowe,29,2,22.0,7.333333333333333,3,True,False,1.0,100.0,30-39,False,0.1818181818181818,0.075839653304442
Kaitlyn Bristowe,29,3,23.0,7.666666666666667,3,True,False,3.0,85.71428571428571,30-39,False,0.2727272727272727,0.075839653304442
Kaitlyn Bristowe,29,4,25.0,8.333333333333334,3,True,False,2.0,92.3076923076923,30-39,False,0.3636363636363636,0.075839653304442
Kaitlyn Bristowe,29,5,27.0,9.0,3,True,False,2.0,91.66666666666666,30-39,False,0.4545454545454545,0.075839653304442
Kaitlyn Bristowe,29,6,27.0,9.0,3,True,False,1.0,86.36363636363636,30-39,False,0.5454545454545454,0.075839653304442
Kaitlyn Bristowe,29,7,24.0,8.0,3,True,False,9.0,20.0,30-39,False,0.6363636363636364,0.075839653304442
Kaitlyn Bristowe,29,8,28.0,9.333333333333334,3,True,False,4.0,62.5,30-39,False,0.7272727272727273,0.075839653304442
Kaitlyn Bristowe,29,9,30.0,10.0,3,True,False,1.0,92.85714285714286,30-39,False,0.8181818181818182,0.075839653304442
Kaitlyn Bristowe,29,10,30.0,10.0,3,True,False,1.0,91.66666666666666,30-39,False,0.9090909090909092,0.075839653304442
Kaitlyn Bristowe,29,11,30.0,10.0,3,True,False,1.0,75.0,30-39,False,1.0,0.075839653304442
Carole Baskin,29,1,11.0,3.6666666666666665,3,True,False,15.0,6.666666666666667,50+,True,0.0909090909090909,0.2925243770314192
Carole Baskin,29,2,16.0,5.333333333333333,3,True,False,12.0,23.33333333333333,50+,True,0.1818181818181818,0.2925243770314192
Carole Baskin,29,3,12.0,4.0,3,True,True,14.0,7.142857142857142,50+,True,0.2727272727272727,0.2925243770314192
Monica Aldama,29,1,19.0,6.333333333333333,3,True,False,5.0,73.33333333333333,40-49,True,0.0909090909090909,0.0303358613217768
Monica Aldama,29,2,16.0,5.333333333333333,3,True,False,12.0,23.33333333333333,40-49,True,0.1818181818181818,0.0303358613217768
Monica Aldama,29,3,21.0,7.0,3,True,False,7.0,53.57142857142857,40-49,True,0.2727272727272727,0.0303358613217768
Monica Aldama,29,4,24.0,8.0,3,True,False,3.0,69.23076923076923,40-49,True,0.3636363636363636,0.0303358613217768
Monica Aldama,29,5,26.0,8.666666666666666,3,True,False,3.0,79.16666666666666,40-49,True,0.4545454545454545,0.0303358613217768
Monica Aldama,29,6,27.0,9.0,3,True,False,1.0,86.36363636363636,40-49,True,0.5454545454545454,0.0303358613217768
Monica Aldama,29,7,22.0,7.333333333333333,3,True,True,10.0,10.0,40-49,True,0.6363636363636364,0.0303358613217768
Jeannie Mai,29,1,18.0,6.0,3,True,False,6.0,53.333333333333336,40-49,True,0.0909090909090909,0.1560130010834236
Jeannie Mai,29,2,18.0,6.0,3,True,False,6.0,50.0,40-49,True,0.1818181818181818,0.1560130010834236
Jeannie Mai,29,3,22.0,7.333333333333333,3,True,False,4.0,71.42857142857143,40-49,True,0.2727272727272727,0.1560130010834236
Jeannie Mai,29,4,21.0,7.0,3,True,False,10.0,19.230769230769237,40-49,True,0.3636363636363636,0.1560130010834236
Jeannie Mai,29,5,24.0,8.0,3,True,False,5.0,50.0,40-49,True,0.4545454545454545,0.1560130010834236
Jeannie Mai,29,6,25.0,8.333333333333334,3,True,False,6.0,54.54545454545454,40-49,True,0.5454545454545454,0.1560130010834236
Jeannie Mai,29,7,25.0,8.333333333333334,3,True,True,8.0,30.0,40-49,True,0.6363636363636364,0.1560130010834236
Martin Kove,30,1,13.0,3.25,4,True,False,15.0,6.666666666666667,50+,True,0.1,0.0305498981670061
Martin Kove,30,2,15.0,3.75,4,True,True,15.0,6.666666666666667,50+,True,0.2,0.0305498981670061
Brian Austin Green,30,1,24.0,6.0,4,True,False,9.0,36.66666666666666,40-49,True,0.1,0.1130346232179226
Brian Austin Green,30,2,23.0,5.75,4,True,False,13.0,20.0,40-49,True,0.2,0.1130346232179226
Brian Austin Green,30,3,19.0,6.333333333333333,3,True,False,12.0,17.857142857142858,40-49,True,0.3,0.1130346232179226
Brian Austin Green,30,4,26.0,6.5,4,True,True,13.0,7.6923076923076925,40-49,True,0.4,0.1130346232179226
Melora Hardin,30,1,26.0,6.5,4,True,False,5.0,70.0,50+,True,0.1,0.0947046843177189
Melora Hardin,30,2,27.0,6.75,4,True,False,5.0,66.66666666666666,50+,True,0.2,0.0947046843177189
Melora Hardin,30,3,23.0,7.666666666666667,3,True,False,4.0,78.57142857142857,50+,True,0.3,0.0947046843177189
Melora Hardin,30,4,36.5,9.125,4,True,False,1.0,100.0,50+,True,0.4,0.0947046843177189
Melora Hardin,30,5,36.0,9.0,4,True,False,3.0,63.63636363636363,50+,True,0.5,0.0947046843177189
Melora Hardin,30,6,34.0,8.5,4,True,False,8.0,25.0,50+,True,0.6,0.0947046843177189
Melora Hardin,30,7,38.0,9.5,4,True,False,3.0,72.22222222222221,50+,True,0.7,0.0947046843177189
Melora Hardin,30,8,42.0,10.5,4,True,False,1.0,87.5,50+,True,0.8,0.0947046843177189
Melora Hardin,30,9,36.0,9.0,4,True,True,5.0,33.33333333333333,50+,True,0.9,0.0947046843177189
Matt James,30,1,24.0,6.0,4,True,False,9.0,36.66666666666666,<30,True,0.1,0.0896130346232179
Matt James,30,2,22.0,5.5,4,True,False,14.0,13.333333333333334,<30,True,0.2,0.0896130346232179
Matt James,30,3,20.0,6.666666666666667,3,True,False,10.0,32.142857142857146,<30,True,0.3,0.0896130346232179
Matt James,30,4,28.5,7.125,4,True,True,12.0,15.384615384615383,<30,True,0.4,0.0896130346232179
"Mike ""The Miz"" Mizanin",30,1,24.0,6.0,4,True,False,9.0,36.66666666666666,40-49,True,0.1,0.0005512679162072
"Mike ""The Miz"" Mizanin",30,2,26.0,6.5,4,True,False,8.0,53.333333333333336,40-49,True,0.2,0.0005512679162072
"Mike ""The Miz"" Mizanin",30,3,22.0,7.333333333333333,3,True,False,5.0,67.85714285714286,40-49,True,0.3,0.0005512679162072
"Mike ""The Miz"" Mizanin",30,4,32.5,8.125,4,True,False,7.0,50.0,40-49,True,0.4,0.0005512679162072
"Mike ""The Miz"" Mizanin",30,5,32.0,8.0,4,True,False,9.0,22.727272727272727,40-49,True,0.5,0.0005512679162072
"Mike ""The Miz"" Mizanin",30,6,34.0,8.5,4,True,False,8.0,25.0,40-49,True,0.6,0.0005512679162072
"Mike ""The Miz"" Mizanin",30,7,32.0,8.0,4,True,True,9.0,11.11111111111111,40-49,True,0.7,0.0005512679162072
Suni Lee,30,1,28.0,7.0,4,True,False,2.0,90.0,<30,True,0.1,0.0875763747454175
Suni Lee,30,2,28.0,7.0,4,True,False,4.0,80.0,<30,True,0.2,0.0875763747454175
Suni Lee,30,3,21.0,7.0,3,True,False,7.0,50.0,<30,True,0.3,0.0875763747454175
Suni Lee,30,4,34.0,8.5,4,True,False,4.0,73.07692307692307,<30,True,0.4,0.0875763747454175
Suni Lee,30,5,36.0,9.0,4,True,False,3.0,63.63636363636363,<30,True,0.5,0.0875763747454175
Suni Lee,30,6,36.0,9.0,4,True,False,5.0,50.0,<30,True,0.6,0.0875763747454175
Suni Lee,30,7,34.0,8.5,4,True,False,6.0,33.33333333333333,<30,True,0.7,0.0875763747454175
Suni Lee,30,8,42.0,10.5,4,True,False,1.0,87.5,<30,True,0.8,0.0875763747454175
Suni Lee,30,9,37.5,9.375,4,True,True,3.0,58.333333333333336,<30,True,0.9,0.0875763747454175
Iman Shumpert,30,1,21.0,5.25,4,True,False,14.0,13.333333333333334,30-39,True,0.1,0.1242362525458248
Iman Shumpert,30,2,25.0,6.25,4,True,False,9.0,46.66666666666666,30-39,True,0.2,0.1242362525458248
Iman Shumpert,30,3,19.0,6.333333333333333,3,True,False,12.0,17.857142857142858,30-39,True,0.3,0.1242362525458248
Iman Shumpert,30,4,31.5,7.875,4,True,False,9.0,38.46153846153847,30-39,True,0.4,0.1242362525458248
Iman Shumpert,30,5,28.0,7.0,4,True,False,11.0,9.090909090909092,30-39,True,0.5,0.1242362525458248
Iman Shumpert,30,6,40.0,10.0,4,True,False,1.0,95.0,30-39,True,0.6,0.1242362525458248
Iman Shumpert,30,7,34.0,8.5,4,True,False,6.0,33.33333333333333,30-39,True,0.7,0.1242362525458248
Iman Shumpert,30,8,35.0,8.75,4,True,False,7.0,25.0,30-39,True,0.8,0.1242362525458248
Iman Shumpert,30,9,37.5,9.375,4,True,False,3.0,58.333333333333336,30-39,True,0.9,0.1242362525458248
Iman Shumpert,30,10,40.0,10.0,4,True,False,1.0,87.5,30-39,True,1.0,0.1242362525458248
Cody Rigsby,30,1,24.0,6.0,4,True,False,9.0,36.66666666666666,30-39,True,0.1,0.1059063136456211
Cody Rigsby,30,2,24.0,6.0,4,True,False,10.0,33.33333333333333,30-39,True,0.2,0.1059063136456211
Cody Rigsby,30,3,18.0,6.0,3,True,False,14.0,7.142857142857142,30-39,True,0.3,0.1059063136456211
Cody Rigsby,30,4,29.0,7.25,4,True,False,11.0,23.07692307692308,30-39,True,0.4,0.1059063136456211
Cody Rigsby,30,5,32.0,8.0,4,True,False,9.0,22.727272727272727,30-39,True,0.5,0.1059063136456211
Cody Rigsby,30,6,36.0,9.0,4,True,False,5.0,50.0,30-39,True,0.6,0.1059063136456211
Cody Rigsby,30,7,36.0,9.0,4,True,False,5.0,55.55555555555556,30-39,True,0.7,0.1059063136456211
Cody Rigsby,30,8,38.0,9.5,4,True,False,5.0,50.0,30-39,True,0.8,0.1059063136456211
Cody Rigsby,30,9,35.5,8.875,4,True,False,6.0,16.666666666666664,30-39,True,0.9,0.1059063136456211
Cody Rigsby,30,10,38.0,9.5,4,True,False,4.0,25.0,30-39,True,1.0,0.1059063136456211
Melanie C,30,1,27.0,6.75,4,True,False,4.0,80.0,40-49,False,0.1,0.0183299389002036
Melanie C,30,2,30.0,7.5,4,True,False,3.0,86.66666666666667,40-49,False,0.2,0.0183299389002036
Melanie C,30,3,22.0,7.333333333333333,3,True,False,5.0,67.85714285714286,40-49,False,0.3,0.0183299389002036
Melanie C,30,4,33.0,8.25,4,True,False,6.0,61.53846153846154,40-49,False,0.4,0.0183299389002036
Melanie C,30,5,36.0,9.0,4,True,True,3.0,63.63636363636363,40-49,False,0.5,0.0183299389002036
Jimmie Allen,30,1,22.0,5.5,4,True,False,13.0,20.0,30-39,True,0.1,0.1384928716904277
Jimmie Allen,30,2,27.0,6.75,4,True,False,5.0,66.66666666666666,30-39,True,0.2,0.1384928716904277
Jimmie Allen,30,3,20.0,6.666666666666667,3,True,False,10.0,32.142857142857146,30-39,True,0.3,0.1384928716904277
Jimmie Allen,30,4,32.5,8.125,4,True,False,7.0,50.0,30-39,True,0.4,0.1384928716904277
Jimmie Allen,30,5,34.0,8.5,4,True,False,8.0,36.36363636363637,30-39,True,0.5,0.1384928716904277
Jimmie Allen,30,6,38.0,9.5,4,True,False,3.0,75.0,30-39,True,0.6,0.1384928716904277
Jimmie Allen,30,7,38.0,9.5,4,True,False,3.0,72.22222222222221,30-39,True,0.7,0.1384928716904277
Jimmie Allen,30,8,32.0,8.0,4,True,True,8.0,12.5,30-39,True,0.8,0.1384928716904277
Olivia Jade,30,1,25.0,6.25,4,True,False,7.0,56.66666666666666,<30,True,0.1,0.1670061099796334
Olivia Jade,30,2,27.0,6.75,4,True,False,5.0,66.66666666666666,<30,True,0.2,0.1670061099796334
Olivia Jade,30,3,24.0,8.0,3,True,False,1.0,92.85714285714286,<30,True,0.3,0.1670061099796334
Olivia Jade,30,4,35.0,8.75,4,True,False,2.0,88.46153846153845,<30,True,0.4,0.1670061099796334
Olivia Jade,30,5,36.0,9.0,4,True,False,3.0,63.63636363636363,<30,True,0.5,0.1670061099796334
Olivia Jade,30,6,36.0,9.0,4,True,False,5.0,50.0,<30,True,0.6,0.1670061099796334
Olivia Jade,30,7,42.0,10.5,4,True,False,1.0,100.0,<30,True,0.7,0.1670061099796334
Olivia Jade,30,8,36.0,9.0,4,True,True,6.0,37.5,<30,True,0.8,0.1670061099796334
JoJo Siwa,30,1,29.0,7.25,4,True,False,1.0,100.0,<30,True,0.1,0.6130346232179226
JoJo Siwa,30,2,31.0,7.75,4,True,False,2.0,93.33333333333331,<30,True,0.2,0.6130346232179226
JoJo Siwa,30,3,24.0,8.0,3,True,False,1.0,92.85714285714286,<30,True,0.3,0.6130346232179226
JoJo Siwa,30,4,35.0,8.75,4,True,False,2.0,88.46153846153845,<30,True,0.4,0.6130346232179226
JoJo Siwa,30,5,40.0,10.0,4,True,False,1.0,100.0,<30,True,0.5,0.6130346232179226
JoJo Siwa,30,6,40.0,10.0,4,True,False,1.0,95.0,<30,True,0.6,0.6130346232179226
JoJo Siwa,30,7,39.0,9.75,4,True,False,2.0,88.88888888888889,<30,True,0.7,0.6130346232179226
JoJo Siwa,30,8,41.0,10.25,4,True,False,4.0,62.5,<30,True,0.8,0.6130346232179226
JoJo Siwa,30,9,40.0,10.0,4,True,False,1.0,100.0,<30,True,0.9,0.6130346232179226
JoJo Siwa,30,10,40.0,10.0,4,True,False,1.0,87.5,<30,True,1.0,0.6130346232179226
Christine Chiu,30,1,25.0,6.25,4,True,False,7.0,56.66666666666666,30-39,False,0.1,0.0183299389002036
Christine Chiu,30,2,24.0,6.0,4,True,False,10.0,33.33333333333333,30-39,False,0.2,0.0183299389002036
Christine Chiu,30,3,21.0,7.0,3,True,True,7.0,50.0,30-39,False,0.3,0.0183299389002036
Kenya Moore,30,1,26.0,6.5,4,True,False,5.0,70.0,50+,True,0.1,0.0835030549898167
Kenya Moore,30,2,24.0,6.0,4,True,False,10.0,33.33333333333333,50+,True,0.2,0.0835030549898167
Kenya Moore,30,3,21.0,7.0,3,True,False,7.0,50.0,50+,True,0.3,0.0835030549898167
Kenya Moore,30,4,29.5,7.375,4,True,False,10.0,30.76923076923077,50+,True,0.4,0.0835030549898167
Kenya Moore,30,5,36.0,9.0,4,True,False,3.0,63.63636363636363,50+,True,0.5,0.0835030549898167
Kenya Moore,30,6,32.0,8.0,4,True,True,10.0,10.0,50+,True,0.6,0.0835030549898167
Amanda Kloots,30,1,28.0,7.0,4,True,False,2.0,90.0,30-39,True,0.1,0.1720977596741344
Amanda Kloots,30,2,32.0,8.0,4,True,False,1.0,100.0,30-39,True,0.2,0.1720977596741344
Amanda Kloots,30,3,24.0,8.0,3,True,False,1.0,92.85714285714286,30-39,True,0.3,0.1720977596741344
Amanda Kloots,30,4,34.0,8.5,4,True,False,4.0,73.07692307692307,30-39,True,0.4,0.1720977596741344
Amanda Kloots,30,5,39.0,9.75,4,True,False,2.0,90.9090909090909,30-39,True,0.5,0.1720977596741344
Amanda Kloots,30,6,38.0,9.5,4,True,False,3.0,75.0,30-39,True,0.6,0.1720977596741344
Amanda Kloots,30,7,34.0,8.5,4,True,False,6.0,33.33333333333333,30-39,True,0.7,0.1720977596741344
Amanda Kloots,30,8,42.0,10.5,4,True,False,1.0,87.5,30-39,True,0.8,0.1720977596741344
Amanda Kloots,30,9,39.5,9.875,4,True,False,2.0,83.33333333333334,30-39,True,0.9,0.1720977596741344
Amanda Kloots,30,10,39.0,9.75,4,True,False,3.0,50.0,30-39,True,1.0,0.1720977596741344
Jason Lewis,31,1,18.0,4.5,4,True,True,15.0,12.5,50+,True,0.1,0.0252100840336134
Cheryl Ladd,31,1,21.0,5.25,4,True,False,10.0,40.625,50+,True,0.1,0.0709617180205415
Cheryl Ladd,31,2,21.0,5.25,4,True,False,15.0,6.666666666666667,50+,True,0.2,0.0709617180205415
Cheryl Ladd,31,3,24.0,6.0,4,True,True,13.0,14.285714285714285,50+,True,0.3,0.0709617180205415
Selma Blair,31,1,28.0,7.0,4,True,False,3.0,81.25,50+,True,0.1,0.2642390289449113
Selma Blair,31,2,28.0,7.0,4,True,False,6.0,60.0,50+,True,0.2,0.2642390289449113
Selma Blair,31,3,28.0,7.0,4,True,False,9.0,42.85714285714285,50+,True,0.3,0.2642390289449113
Selma Blair,31,4,32.0,8.0,4,True,False,6.0,57.692307692307686,50+,True,0.4,0.2642390289449113
Selma Blair,31,5,40.0,10.0,4,True,True,4.0,75.0,50+,True,0.5,0.2642390289449113
Joseph Baena,31,1,23.0,5.75,4,True,False,9.0,50.0,<30,True,0.1,0.0924369747899159
Joseph Baena,31,2,24.0,6.0,4,True,False,13.0,20.0,<30,True,0.2,0.0924369747899159
Joseph Baena,31,3,29.0,7.25,4,True,False,7.0,53.57142857142857,<30,True,0.3,0.0924369747899159
Joseph Baena,31,4,28.0,7.0,4,True,False,11.0,19.230769230769237,<30,True,0.4,0.0924369747899159
Joseph Baena,31,5,35.0,8.75,4,True,True,10.0,25.0,<30,True,0.5,0.0924369747899159
Trevor Donovan,31,1,21.0,5.25,4,True,False,10.0,40.625,30-39,True,0.1,0.1120448179271708
Trevor Donovan,31,2,30.0,7.5,4,True,False,4.0,80.0,30-39,True,0.2,0.1120448179271708
Trevor Donovan,31,3,27.0,6.75,4,True,False,10.0,35.714285714285715,30-39,True,0.3,0.1120448179271708
Trevor Donovan,31,4,28.0,7.0,4,True,False,11.0,19.230769230769237,30-39,True,0.4,0.1120448179271708
Trevor Donovan,31,5,36.0,9.0,4,True,False,7.0,45.83333333333333,30-39,True,0.5,0.1120448179271708
Trevor Donovan,31,6,34.0,8.5,4,True,False,5.0,45.0,30-39,True,0.6,0.1120448179271708
Trevor Donovan,31,7,39.0,9.75,4,True,False,1.0,94.44444444444444,30-39,True,0.7,0.1120448179271708
Trevor Donovan,31,8,39.0,9.75,4,True,False,5.0,43.75,30-39,True,0.8,0.1120448179271708
Trevor Donovan,31,9,32.5,8.125,4,True,True,6.0,16.666666666666664,30-39,True,0.9,0.1120448179271708
Daniel Durant,31,1,27.0,6.75,4,True,False,6.0,68.75,30-39,True,0.1,0.0354808590102707
Daniel Durant,31,2,29.0,7.25,4,True,False,5.0,73.33333333333333,30-39,True,0.2,0.0354808590102707
Daniel Durant,31,3,31.0,7.75,4,True,False,5.0,71.42857142857143,30-39,True,0.3,0.0354808590102707
Daniel Durant,31,4,29.0,7.25,4,True,False,9.0,34.61538461538461,30-39,True,0.4,0.0354808590102707
Daniel Durant,31,5,33.5,8.375,4,True,False,11.0,16.666666666666664,30-39,True,0.5,0.0354808590102707
Daniel Durant,31,6,34.0,8.5,4,True,False,5.0,45.0,30-39,True,0.6,0.0354808590102707
Daniel Durant,31,7,36.5,9.125,4,True,False,4.0,61.11111111111112,30-39,True,0.7,0.0354808590102707
Daniel Durant,31,8,39.0,9.75,4,True,False,5.0,43.75,30-39,True,0.8,0.0354808590102707
Daniel Durant,31,9,34.5,8.625,4,True,True,5.0,33.33333333333333,30-39,True,0.9,0.0354808590102707
Wayne Brady,31,1,29.0,7.25,4,True,False,2.0,93.75,50+,True,0.1,0.1559290382819794
Wayne Brady,31,2,32.0,8.0,4,True,False,1.0,93.33333333333331,50+,True,0.2,0.1559290382819794
Wayne Brady,31,3,33.0,8.25,4,True,False,1.0,92.85714285714286,50+,True,0.3,0.1559290382819794
Wayne Brady,31,4,36.0,9.0,4,True,False,1.0,92.3076923076923,50+,True,0.4,0.1559290382819794
Wayne Brady,31,5,41.0,10.25,4,True,False,2.0,87.5,50+,True,0.5,0.1559290382819794
Wayne Brady,31,6,34.0,8.5,4,True,False,5.0,45.0,50+,True,0.6,0.1559290382819794
Wayne Brady,31,7,38.0,9.5,4,True,False,3.0,77.77777777777779,50+,True,0.7,0.1559290382819794
Wayne Brady,31,8,45.0,11.25,4,True,False,1.0,93.75,50+,True,0.8,0.1559290382819794
Wayne Brady,31,9,36.5,9.125,4,True,False,3.0,58.333333333333336,50+,True,0.9,0.1559290382819794
Wayne Brady,31,10,38.0,9.5,4,True,False,3.0,37.5,50+,True,1.0,0.1559290382819794
Sam Champion,31,1,20.0,5.0,4,True,False,12.0,25.0,50+,True,0.1,0.0270774976657329
Sam Champion,31,2,26.0,6.5,4,True,False,11.0,33.33333333333333,50+,True,0.2,0.0270774976657329
Sam Champion,31,3,25.0,6.25,4,True,False,12.0,21.428571428571427,50+,True,0.3,0.0270774976657329
Sam Champion,31,4,25.0,6.25,4,True,True,13.0,7.6923076923076925,50+,True,0.4,0.0270774976657329
Jessie James Decker,31,1,20.0,5.0,4,True,False,12.0,25.0,30-39,False,0.1,0.0634920634920634
Jessie James Decker,31,2,25.0,6.25,4,True,False,12.0,26.666666666666668,30-39,False,0.2,0.0634920634920634
Jessie James Decker,31,3,26.0,6.5,4,True,False,11.0,28.57142857142857,30-39,False,0.3,0.0634920634920634
Jessie James Decker,31,4,31.0,7.75,4,True,False,8.0,46.15384615384615,30-39,False,0.4,0.0634920634920634
Jessie James Decker,31,5,36.0,9.0,4,True,False,7.0,45.83333333333333,30-39,False,0.5,0.0634920634920634
Jessie James Decker,31,6,32.0,8.0,4,True,True,9.0,20.0,30-39,False,0.6,0.0634920634920634
Jordin Sparks,31,1,26.0,6.5,4,True,False,7.0,62.5,30-39,True,0.1,0.0849673202614379
Jordin Sparks,31,2,27.0,6.75,4,True,False,9.0,43.333333333333336,30-39,True,0.2,0.0849673202614379
Jordin Sparks,31,3,29.0,7.25,4,True,False,7.0,53.57142857142857,30-39,True,0.3,0.0849673202614379
Jordin Sparks,31,4,34.0,8.5,4,True,False,4.0,73.07692307692307,30-39,True,0.4,0.0849673202614379
Jordin Sparks,31,5,35.5,8.875,4,True,False,9.0,33.33333333333333,30-39,True,0.5,0.0849673202614379
Jordin Sparks,31,6,34.0,8.5,4,True,False,5.0,45.0,30-39,True,0.6,0.0849673202614379
Jordin Sparks,31,7,34.5,8.625,4,True,True,8.0,22.22222222222222,30-39,True,0.7,0.0849673202614379
Heidi D'Amelio,31,1,24.0,6.0,4,True,False,8.0,56.25,50+,True,0.1,0.0005512679162072
Heidi D'Amelio,31,2,28.0,7.0,4,True,False,6.0,60.0,50+,True,0.2,0.0005512679162072
Heidi D'Amelio,31,3,32.0,8.0,4,True,False,4.0,78.57142857142857,50+,True,0.3,0.0005512679162072
Heidi D'Amelio,31,4,34.0,8.5,4,True,False,4.0,73.07692307692307,50+,True,0.4,0.0005512679162072
Heidi D'Amelio,31,5,39.0,9.75,4,True,False,5.0,66.66666666666666,50+,True,0.5,0.0005512679162072
