celebrity_name,season,week,weekly_total,weekly_avg,judges_count,alive,eliminated_this_week,weekly_rank,score_percentile,age_group,us_born,week_progress
Alexis Ren,27,3,26.0,8.666666666666666,3,True,False,5.0,59.09090909090909,<30,True,0.3333333333333333
Alexis Ren,27,4,25.0,8.333333333333334,3,True,False,4.0,70.0,<30,True,0.4444444444444444
Alexis Ren,27,5,29.0,9.666666666666666,3,True,False,1.0,94.44444444444444,<30,True,0.5555555555555556
Alexis Ren,27,6,27.0,9.0,3,True,False,4.0,66.66666666666666,<30,True,0.6666666666666666
Alexis Ren,27,7,27.5,9.166666666666666,3,True,False,4.0,62.5,<30,True,0.7777777777777778
Alexis Ren,27,8,29.0,9.666666666666666,3,True,False,2.0,75.0,<30,True,0.8888888888888888
Alexis Ren,27,9,28.5,9.5,3,True,False,3.0,50.0,<30,True,1.0
Joe Amabile,27,1,14.0,4.666666666666667,3,True,False,13.0,7.6923076923076925,30-39,True,0.1111111111111111
Joe Amabile,27,2,17.5,5.833333333333333,3,True,False,12.0,8.333333333333332,30-39,True,0.2222222222222222
Joe Amabile,27,3,18.0,6.0,3,True,False,11.0,9.090909090909092,30-39,True,0.3333333333333333
Joe Amabile,27,4,15.0,5.0,3,True,False,10.0,10.0,30-39,True,0.4444444444444444
Joe Amabile,27,5,17.0,5.666666666666667,3,True,False,9.0,11.11111111111111,30-39,True,0.5555555555555556
Joe Amabile,27,6,22.0,7.333333333333333,3,True,False,7.0,27.77777777777778,30-39,True,0.6666666666666666
Joe Amabile,27,7,23.5,7.833333333333333,3,True,False,8.0,12.5,30-39,True,0.7777777777777778
Joe Amabile,27,8,23.0,7.666666666666667,3,True,True,5.0,33.33333333333333,30-39,True,0.8888888888888888
Kate Flannery,28,1,15.0,5.0,3,True,False,9.0,29.166666666666668,50+,True,0.09090909090909091
Kate Flannery,28,2,21.0,7.0,3,True,False,2.0,91.66666666666666,50+,True,0.18181818181818182
Kate Flannery,28,3,24.0,8.0,3,True,False,1.0,95.0,50+,True,0.2727272727272727
Kate Flannery,28,4,26.0,6.5,4,True,False,8.0,30.0,50+,True,0.36363636363636365
Kate Flannery,28,5,24.0,8.0,3,True,False,5.0,50.0,50+,True,0.45454545454545453
Kate Flannery,28,6,27.0,9.0,3,True,False,1.0,88.88888888888889,50+,True,0.5454545454545454
Kate Flannery,28,7,24.0,8.0,3,True,False,7.0,25.0,50+,True,0.6363636363636364
Kate Flannery,28,8,25.9998,8.6666,3,True,True,5.0,42.857142857142854,50+,True,0.7272727272727273
James Van Der Beek,28,1,21.0,7.0,3,True,False,1.0,100.0,40-49,True,0.09090909090909091
James Van Der Beek,28,2,20.0,6.666666666666667,3,True,False,3.0,75.0,40-49,True,0.18181818181818182
James Van Der Beek,28,3,23.0,7.666666666666667,3,True,False,3.0,75.0,40-49,True,0.2727272727272727
James Van Der Beek,28,4,28.0,7.0,4,True,False,6.0,45.0,40-49,True,0.36363636363636365
James Van Der Beek,28,5,26.0,8.666666666666666,3,True,False,2.0,83.33333333333334,40-49,True,0.45454545454545453
James Van Der Beek,28,6,27.0,9.0,3,True,False,1.0,88.88888888888889,40-49,True,0.5454545454545454
James Van Der Beek,28,7,27.0,9.0,3,True,False,1.0,87.5,40-49,True,0.6363636363636364
James Van Der Beek,28,8,31.9998,10.6666,3,True,False,1.0,100.0,40-49,True,0.7272727272727273
James Van Der Beek,28,9,36.0,9.0,4,True,False,3.0,66.66666666666666,40-49,True,0.8181818181818182
James Van Der Beek,28,10,25.5,8.5,3,True,True,5.0,20.0,40-49,True,0.9090909090909091
Kel Mitchell,28,1,16.0,5.333333333333333,3,True,False,7.0,45.83333333333333,40-49,True,0.09090909090909091
Kel Mitchell,28,2,20.0,6.666666666666667,3,True,False,3.0,75.0,40-49,True,0.18181818181818182
Kel Mitchell,28,3,20.0,6.666666666666667,3,True,False,6.0,45.0,40-49,True,0.2727272727272727
Kel Mitchell,28,4,32.0,8.0,4,True,False,1.0,85.0,40-49,True,0.36363636363636365
Kel Mitchell,28,5,26.0,8.666666666666666,3,True,False,2.0,83.33333333333334,40-49,True,0.45454545454545453
Kel Mitchell,28,6,26.0,8.666666666666666,3,True,False,4.0,61.111111111111114,40-49,True,0.5454545454545454
Kel Mitchell,28,7,25.5,8.5,3,True,False,5.0,50.0,40-49,True,0.6363636363636364
Kel Mitchell,28,8,29.9998,9.999933333333333,3,True,False,4.0,57.14285714285714,40-49,True,0.7272727272727273
Kel Mitchell,28,9,37.0,9.25,4,True,False,2.0,83.33333333333334,40-49,True,0.8181818181818182
Kel Mitchell,28,10,28.5,9.5,3,True,False,2.0,80.0,40-49,True,0.9090909090909091
Kel Mitchell,28,11,29.5,9.833333333333334,3,True,False,2.0,75.0,40-49,True,1.0
Ray Lewis,28,1,15.0,5.0,3,True,False,9.0,29.166666666666668,40-49,True,0.09090909090909091
Ray Lewis,28,2,15.0,5.0,3,True,True,10.0,20.833333333333336,40-49,True,0.18181818181818182
Lamar Odom,28,1,11.0,3.6666666666666665,3,True,False,12.0,8.333333333333332,30-39,True,0.09090909090909091
Lamar Odom,28,2,12.0,4.0,3,True,False,12.0,8.333333333333332,30-39,True,0.18181818181818182
Lamar Odom,28,3,12.0,4.0,3,True,False,10.0,10.0,30-39,True,0.2727272727272727
Lamar Odom,28,4,20.0,5.0,4,True,True,10.0,10.0,30-39,True,0.36363636363636365
Sailor Brinkley-Cook,28,1,18.0,6.0,3,True,False,4.0,75.0,<30,True,0.09090909090909091
Sailor Brinkley-Cook,28,2,18.0,6.0,3,True,False,8.0,41.66666666666667,<30,True,0.18181818181818182
Sailor Brinkley-Cook,28,3,23.0,7.666666666666667,3,True,False,3.0,75.0,<30,True,0.2727272727272727
Sailor Brinkley-Cook,28,4,31.0,7.75,4,True,False,5.0,60.0,<30,True,0.36363636363636365
Sailor Brinkley-Cook,28,5,24.0,8.0,3,True,False,5.0,50.0,<30,True,0.45454545454545453
Sailor Brinkley-Cook,28,6,27.0,9.0,3,True,True,1.0,88.88888888888889,<30,True,0.5454545454545454
Sean Spicer,28,1,12.0,4.0,3,True,False,11.0,16.666666666666664,40-49,True,0.09090909090909091
Sean Spicer,28,2,16.0,5.333333333333333,3,True,False,9.0,33.33333333333333,40-49,True,0.18181818181818182
Sean Spicer,28,3,15.0,5.0,3,True,False,9.0,20.0,40-49,True,0.2727272727272727
Sean Spicer,28,4,21.0,5.25,4,True,False,9.0,20.0,40-49,True,0.36363636363636365
Sean Spicer,28,5,19.0,6.333333333333333,3,True,False,9.0,11.11111111111111,40-49,True,0.45454545454545453
Sean Spicer,28,6,21.0,7.0,3,True,False,9.0,11.11111111111111,40-49,True,0.5454545454545454
Sean Spicer,28,7,21.0,7.0,3,True,False,8.0,12.5,40-49,True,0.6363636363636364
Sean Spicer,28,8,20.0,6.666666666666667,3,True,False,7.0,14.285714285714285,40-49,True,0.7272727272727273
Sean Spicer,28,9,25.0,6.25,4,True,True,6.0,16.666666666666664,40-49,True,0.8181818181818182
Mary Wilson,28,1,17.0,5.666666666666667,3,True,False,5.0,62.5,50+,True,0.09090909090909091
Mary Wilson,28,2,15.0,5.0,3,True,True,10.0,20.833333333333336,50+,True,0.18181818181818182
Lauren Alaina,28,1,19.0,6.333333333333333,3,True,False,3.0,83.33333333333334,<30,True,0.09090909090909091
Lauren Alaina,28,2,19.0,6.333333333333333,3,True,False,6.0,54.166666666666664,<30,True,0.18181818181818182
Lauren Alaina,28,3,20.0,6.666666666666667,3,True,False,6.0,45.0,<30,True,0.2727272727272727
Lauren Alaina,28,4,32.0,8.0,4,True,False,1.0,85.0,<30,True,0.36363636363636365
Lauren Alaina,28,5,23.0,7.666666666666667,3,True,False,7.0,33.33333333333333,<30,True,0.45454545454545453
Lauren Alaina,28,6,26.0,8.666666666666666,3,True,False,4.0,61.111111111111114,<30,True,0.5454545454545454
Lauren Alaina,28,7,27.0,9.0,3,True,False,1.0,87.5,<30,True,0.6363636363636364
Lauren Alaina,28,8,24.0,8.0,3,True,False,6.0,28.57142857142857,<30,True,0.7272727272727273
Lauren Alaina,28,9,35.0,8.75,4,True,False,5.0,33.33333333333333,<30,True,0.8181818181818182
Lauren Alaina,28,10,27.0,9.0,3,True,False,3.0,50.0,<30,True,0.9090909090909091
Lauren Alaina,28,11,28.5,9.5,3,True,False,4.0,25.0,<30,True,1.0
Ally Brooke,28,1,16.0,5.333333333333333,3,True,False,7.0,45.83333333333333,<30,True,0.09090909090909091
Ally Brooke,28,2,20.0,6.666666666666667,3,True,False,3.0,75.0,<30,True,0.18181818181818182
Ally Brooke,28,3,24.0,8.0,3,True,False,1.0,95.0,<30,True,0.2727272727272727
Ally Brooke,28,4,32.0,8.0,4,True,False,1.0,85.0,<30,True,0.36363636363636365
Ally Brooke,28,5,27.0,9.0,3,True,False,1.0,100.0,<30,True,0.45454545454545453
Ally Brooke,28,6,25.0,8.333333333333334,3,True,False,6.0,38.88888888888889,<30,True,0.5454545454545454
Ally Brooke,28,7,27.0,9.0,3,True,False,1.0,87.5,<30,True,0.6363636363636364
Ally Brooke,28,8,30.0,10.0,3,True,False,3.0,71.42857142857143,<30,True,0.7272727272727273
Ally Brooke,28,9,40.0,10.0,4,True,False,1.0,100.0,<30,True,0.8181818181818182
Ally Brooke,28,10,29.5,9.833333333333334,3,True,False,1.0,100.0,<30,True,0.9090909090909091
Ally Brooke,28,11,30.0,10.0,3,True,False,1.0,100.0,<30,True,1.0
Karamo Brown,28,1,17.0,5.666666666666667,3,True,False,5.0,62.5,30-39,True,0.09090909090909091
Karamo Brown,28,2,19.0,6.333333333333333,3,True,False,6.0,54.166666666666664,30-39,True,0.18181818181818182
Karamo Brown,28,3,16.0,5.333333333333333,3,True,False,8.0,30.0,30-39,True,0.2727272727272727
Karamo Brown,28,4,28.0,7.0,4,True,False,6.0,45.0,30-39,True,0.36363636363636365
Karamo Brown,28,5,21.0,7.0,3,True,False,8.0,22.22222222222222,30-39,True,0.45454545454545453
Karamo Brown,28,6,25.0,8.333333333333334,3,True,False,6.0,38.88888888888889,30-39,True,0.5454545454545454
Karamo Brown,28,7,24.5,8.166666666666666,3,True,True,6.0,37.5,30-39,True,0.6363636363636364
Hannah Brown,28,1,20.0,6.666666666666667,3,True,False,2.0,91.66666666666666,<30,True,0.09090909090909091
Hannah Brown,28,2,24.0,8.0,3,True,False,1.0,100.0,<30,True,0.18181818181818182
Hannah Brown,28,3,21.0,7.0,3,True,False,5.0,60.0,<30,True,0.2727272727272727
Hannah Brown,28,4,32.0,8.0,4,True,False,1.0,85.0,<30,True,0.36363636363636365
Hannah Brown,28,5,25.0,8.333333333333334,3,True,False,4.0,66.66666666666666,<30,True,0.45454545454545453
Hannah Brown,28,6,24.0,8.0,3,True,False,8.0,22.22222222222222,<30,True,0.5454545454545454
Hannah Brown,28,7,26.0,8.666666666666666,3,True,False,4.0,62.5,<30,True,0.6363636363636364
Hannah Brown,28,8,30.9998,10.333266666666667,3,True,False,2.0,85.71428571428571,<30,True,0.7272727272727273
Hannah Brown,28,9,35.5,8.875,4,True,False,4.0,50.0,<30,True,0.8181818181818182
Hannah Brown,28,10,27.0,9.0,3,True,False,3.0,50.0,<30,True,0.9090909090909091
Hannah Brown,28,11,29.0,9.666666666666666,3,True,False,3.0,50.0,<30,True,1.0
Anne Heche,29,1,18.0,6.0,3,True,False,6.0,53.333333333333336,50+,True,0.09090909090909091
Anne Heche,29,2,18.0,6.0,3,True,False,6.0,50.0,50+,True,0.18181818181818182
Anne Heche,29,3,15.0,5.0,3,True,False,13.0,14.285714285714285,50+,True,0.2727272727272727
Anne Heche,29,4,21.0,7.0,3,True,True,10.0,19.230769230769234,50+,True,0.36363636363636365
Jesse Metcalfe,29,1,18.0,6.0,3,True,False,6.0,53.333333333333336,40-49,True,0.09090909090909091
Jesse Metcalfe,29,2,20.0,6.666666666666667,3,True,False,4.0,80.0,40-49,True,0.18181818181818182
Jesse Metcalfe,29,3,20.0,6.666666666666667,3,True,False,9.0,42.857142857142854,40-49,True,0.2727272727272727
Jesse Metcalfe,29,4,21.0,7.0,3,True,False,10.0,19.230769230769234,40-49,True,0.36363636363636365
Jesse Metcalfe,29,5,19.0,6.333333333333333,3,True,True,11.0,12.5,40-49,True,0.45454545454545453
Chrishell Stause,29,1,13.0,4.333333333333333,3,True,False,13.0,20.0,30-39,True,0.09090909090909091
Chrishell Stause,29,2,18.0,6.0,3,True,False,6.0,50.0,30-39,True,0.18181818181818182
Chrishell Stause,29,3,22.0,7.333333333333333,3,True,False,4.0,71.42857142857143,30-39,True,0.2727272727272727
Chrishell Stause,29,4,22.0,7.333333333333333,3,True,False,8.0,42.30769230769231,30-39,True,0.36363636363636365
Chrishell Stause,29,5,19.0,6.333333333333333,3,True,False,11.0,12.5,30-39,True,0.45454545454545453
Chrishell Stause,29,6,24.0,8.0,3,True,False,7.0,40.909090909090914,30-39,True,0.5454545454545454
Chrishell Stause,29,7,26.0,8.666666666666666,3,True,False,5.0,50.0,30-39,True,0.6363636363636364
Chrishell Stause,29,8,27.0,9.0,3,True,True,5.0,43.75,30-39,True,0.7272727272727273
Skai Jackson,29,1,21.0,7.0,3,True,False,1.0,96.66666666666667,<30,True,0.09090909090909091
Skai Jackson,29,2,15.0,5.0,3,True,False,14.0,10.0,<30,True,0.18181818181818182
Skai Jackson,29,3,18.0,6.0,3,True,False,11.0,25.0,<30,True,0.2727272727272727
Skai Jackson,29,4,28.0,9.333333333333334,3,True,False,1.0,100.0,<30,True,0.36363636363636365
Skai Jackson,29,5,24.0,8.0,3,True,False,5.0,50.0,<30,True,0.45454545454545453
Skai Jackson,29,6,18.0,6.0,3,True,False,11.0,9.090909090909092,<30,True,0.5454545454545454
Skai Jackson,29,7,27.0,9.0,3,True,False,2.0,80.0,<30,True,0.6363636363636364
Skai Jackson,29,8,26.9998,8.999933333333333,3,True,False,7.0,25.0,<30,True,0.7272727272727273
Skai Jackson,29,9,28.9998,9.6666,3,True,False,3.0,64.28571428571429,<30,True,0.8181818181818182
Skai Jackson,29,10,28.5,9.5,3,True,True,4.0,41.66666666666667,<30,True,0.9090909090909091
Justina Machado,29,1,21.0,7.0,3,True,False,1.0,96.66666666666667,40-49,True,0.09090909090909091
Justina Machado,29,2,21.0,7.0,3,True,False,2.0,90.0,40-49,True,0.18181818181818182
Justina Machado,29,3,19.0,6.333333333333333,3,True,False,10.0,35.714285714285715,40-49,True,0.2727272727272727
Justina Machado,29,4,24.0,8.0,3,True,False,3.0,69.23076923076923,40-49,True,0.36363636363636365
Justina Machado,29,5,24.0,8.0,3,True,False,5.0,50.0,40-49,True,0.45454545454545453
Justina Machado,29,6,27.0,9.0,3,True,False,1.0,86.36363636363636,40-49,True,0.5454545454545454
Justina Machado,29,7,26.0,8.666666666666666,3,True,False,5.0,50.0,40-49,True,0.6363636363636364
Justina Machado,29,8,28.9998,9.6666,3,True,False,3.0,75.0,40-49,True,0.7272727272727273
Justina Machado,29,9,25.9998,8.6666,3,True,False,5.0,42.857142857142854,40-49,True,0.8181818181818182
Justina Machado,29,10,29.0,9.666666666666666,3,True,False,3.0,66.66666666666666,40-49,True,0.9090909090909091
Justina Machado,29,11,30.0,10.0,3,True,False,1.0,75.0,40-49,True,1.0
Charles Oakley,29,1,12.0,4.0,3,True,False,14.0,13.333333333333334,50+,True,0.09090909090909091
Charles Oakley,29,2,15.0,5.0,3,True,True,14.0,10.0,50+,True,0.18181818181818182
Veron Davis,29,1,17.0,5.666666666666667,3,True,False,11.0,33.33333333333333,30-39,True,0.09090909090909091
Veron Davis,29,2,18.0,6.0,3,True,False,6.0,50.0,30-39,True,0.18181818181818182
Veron Davis,29,3,22.0,7.333333333333333,3,True,False,4.0,71.42857142857143,30-39,True,0.2727272727272727
Veron Davis,29,4,22.0,7.333333333333333,3,True,False,8.0,42.30769230769231,30-39,True,0.36363636363636365
Veron Davis,29,5,21.0,7.0,3,True,False,10.0,25.0,30-39,True,0.45454545454545453
Veron Davis,29,6,21.0,7.0,3,True,True,10.0,18.181818181818183,30-39,True,0.5454545454545454
Johnny Weir,29,1,18.0,6.0,3,True,False,6.0,53.333333333333336,30-39,True,0.09090909090909091
Johnny Weir,29,2,18.0,6.0,3,True,False,6.0,50.0,30-39,True,0.18181818181818182
Johnny Weir,29,3,24.0,8.0,3,True,False,1.0,96.42857142857143,30-39,True,0.2727272727272727
Johnny Weir,29,4,24.0,8.0,3,True,False,3.0,69.23076923076923,30-39,True,0.36363636363636365
Johnny Weir,29,5,29.0,9.666666666666666,3,True,False,1.0,100.0,30-39,True,0.45454545454545453
Johnny Weir,29,6,22.0,7.333333333333333,3,True,False,9.0,27.27272727272727,30-39,True,0.5454545454545454
Johnny Weir,29,7,27.0,9.0,3,True,False,2.0,80.0,30-39,True,0.6363636363636364
Johnny Weir,29,8,30.0,10.0,3,True,False,1.0,93.75,30-39,True,0.7272727272727273
Johnny Weir,29,9,30.0,10.0,3,True,False,1.0,92.85714285714286,30-39,True,0.8181818181818182
Johnny Weir,29,10,28.5,9.5,3,True,True,4.0,41.66666666666667,30-39,True,0.9090909090909091
Nev Schulman,29,1,20.0,6.666666666666667,3,True,False,3.0,83.33333333333334,30-39,True,0.09090909090909091
Nev Schulman,29,2,21.0,7.0,3,True,False,2.0,90.0,30-39,True,0.18181818181818182
Nev Schulman,29,3,24.0,8.0,3,True,False,1.0,96.42857142857143,30-39,True,0.2727272727272727
Nev Schulman,29,4,24.0,8.0,3,True,False,3.0,69.23076923076923,30-39,True,0.36363636363636365
Nev Schulman,29,5,26.0,8.666666666666666,3,True,False,3.0,79.16666666666666,30-39,True,0.45454545454545453
Nev Schulman,29,6,26.0,8.666666666666666,3,True,False,5.0,63.63636363636363,30-39,True,0.5454545454545454
Nev Schulman,29,7,30.0,10.0,3,True,False,1.0,100.0,30-39,True,0.6363636363636364
Nev Schulman,29,8,30.0,10.0,3,True,False,1.0,93.75,30-39,True,0.7272727272727273
Nev Schulman,29,9,28.9998,9.6666,3,True,False,3.0,64.28571428571429,30-39,True,0.8181818181818182
Nev Schulman,29,10,30.0,10.0,3,True,False,1.0,91.66666666666666,30-39,True,0.9090909090909091
Nev Schulman,29,11,30.0,10.0,3,True,False,1.0,75.0,30-39,True,1.0
AJ McLean,29,1,18.0,6.0,3,True,False,6.0,53.333333333333336,40-49,True,0.09090909090909091
AJ McLean,29,2,19.0,6.333333333333333,3,True,False,5.0,73.33333333333333,40-49,True,0.18181818181818182
AJ McLean,29,3,21.0,7.0,3,True,False,7.0,53.57142857142857,40-49,True,0.2727272727272727
AJ McLean,29,4,24.0,8.0,3,True,False,3.0,69.23076923076923,40-49,True,0.36363636363636365
AJ McLean,29,5,24.0,8.0,3,True,False,5.0,50.0,40-49,True,0.45454545454545453
AJ McLean,29,6,27.0,9.0,3,True,False,1.0,86.36363636363636,40-49,True,0.5454545454545454
AJ McLean,29,7,26.0,8.666666666666666,3,True,False,5.0,50.0,40-49,True,0.6363636363636364
AJ McLean,29,8,27.0,9.0,3,True,False,5.0,43.75,40-49,True,0.7272727272727273
AJ McLean,29,9,24.9998,8.333266666666667,3,True,True,6.0,28.57142857142857,40-49,True,0.8181818181818182
Nelly,29,1,16.0,5.333333333333333,3,True,False,12.0,26.666666666666668,40-49,True,0.09090909090909091
Nelly,29,2,18.0,6.0,3,True,False,6.0,50.0,40-49,True,0.18181818181818182
Nelly,29,3,18.0,6.0,3,True,False,11.0,25.0,40-49,True,0.2727272727272727
Nelly,29,4,21.0,7.0,3,True,False,10.0,19.230769230769234,40-49,True,0.36363636363636365
Nelly,29,5,24.0,8.0,3,True,False,5.0,50.0,40-49,True,0.45454545454545453
Nelly,29,6,24.0,8.0,3,True,False,7.0,40.909090909090914,40-49,True,0.5454545454545454
Nelly,29,7,27.0,9.0,3,True,False,2.0,80.0,40-49,True,0.6363636363636364
Nelly,29,8,24.0,8.0,3,True,False,8.0,12.5,40-49,True,0.7272727272727273
Nelly,29,9,24.0,8.0,3,True,False,7.0,14.285714285714285,40-49,True,0.8181818181818182
Nelly,29,10,28.0,9.333333333333334,3,True,False,6.0,16.666666666666664,40-49,True,0.9090909090909091
Nelly,29,11,28.5,9.5,3,True,False,4.0,25.0,40-49,True,1.0
Kaitlyn Bristowe,29,1,20.0,6.666666666666667,3,True,False,3.0,83.33333333333334,30-39,False,0.09090909090909091
Kaitlyn Bristowe,29,2,22.0,7.333333333333333,3,True,False,1.0,100.0,30-39,False,0.18181818181818182
Kaitlyn Bristowe,29,3,23.0,7.666666666666667,3,True,False,3.0,85.71428571428571,30-39,False,0.2727272727272727
Kaitlyn Bristowe,29,4,25.0,8.333333333333334,3,True,False,2.0,92.3076923076923,30-39,False,0.36363636363636365
Kaitlyn Bristowe,29,5,27.0,9.0,3,True,False,2.0,91.66666666666666,30-39,False,0.45454545454545453
Kaitlyn Bristowe,29,6,27.0,9.0,3,True,False,1.0,86.36363636363636,30-39,False,0.5454545454545454
Kaitlyn Bristowe,29,7,24.0,8.0,3,True,False,9.0,20.0,30-39,False,0.6363636363636364
Kaitlyn Bristowe,29,8,28.0,9.333333333333334,3,True,False,4.0,62.5,30-39,False,0.7272727272727273
Kaitlyn Bristowe,29,9,30.0,10.0,3,True,False,1.0,92.85714285714286,30-39,False,0.8181818181818182
Kaitlyn Bristowe,29,10,30.0,10.0,3,True,False,1.0,91.66666666666666,30-39,False,0.9090909090909091
Kaitlyn Bristowe,29,11,30.0,10.0,3,True,False,1.0,75.0,30-39,False,1.0
Carole Baskin,29,1,11.0,3.6666666666666665,3,True,False,15.0,6.666666666666667,50+,True,0.09090909090909091
Carole Baskin,29,2,16.0,5.333333333333333,3,True,False,12.0,23.333333333333332,50+,True,0.18181818181818182
Carole Baskin,29,3,12.0,4.0,3,True,True,14.0,7.142857142857142,50+,True,0.2727272727272727
Monica Aldama,29,1,19.0,6.333333333333333,3,True,False,5.0,73.33333333333333,40-49,True,0.09090909090909091
Monica Aldama,29,2,16.0,5.333333333333333,3,True,False,12.0,23.333333333333332,40-49,True,0.18181818181818182
Monica Aldama,29,3,21.0,7.0,3,True,False,7.0,53.57142857142857,40-49,True,0.2727272727272727
Monica Aldama,29,4,24.0,8.0,3,True,False,3.0,69.23076923076923,40-49,True,0.36363636363636365
Monica Aldama,29,5,26.0,8.666666666666666,3,True,False,3.0,79.16666666666666,40-49,True,0.45454545454545453
Monica Aldama,29,6,27.0,9.0,3,True,False,1.0,86.36363636363636,40-49,True,0.5454545454545454
Monica Aldama,29,7,22.0,7.333333333333333,3,True,True,10.0,10.0,40-49,True,0.6363636363636364
Jeannie Mai,29,1,18.0,6.0,3,True,False,6.0,53.333333333333336,40-49,True,0.09090909090909091
Jeannie Mai,29,2,18.0,6.0,3,True,False,6.0,50.0,40-49,True,0.18181818181818182
Jeannie Mai,29,3,22.0,7.333333333333333,3,True,False,4.0,71.42857142857143,40-49,True,0.2727272727272727
Jeannie Mai,29,4,21.0,7.0,3,True,False,10.0,19.230769230769234,40-49,True,0.36363636363636365
Jeannie Mai,29,5,24.0,8.0,3,True,False,5.0,50.0,40-49,True,0.45454545454545453
Jeannie Mai,29,6,25.0,8.333333333333334,3,True,False,6.0,54.54545454545454,40-49,True,0.5454545454545454
Jeannie Mai,29,7,25.0,8.333333333333334,3,True,True,8.0,30.0,40-49,True,0.6363636363636364
Martin Kove,30,1,13.0,3.25,4,True,False,15.0,6.666666666666667,50+,True,0.1
Martin Kove,30,2,15.0,3.75,4,True,True,15.0,6.666666666666667,50+,True,0.2
Brian Austin Green,30,1,24.0,6.0,4,True,False,9.0,36.666666666666664,40-49,True,0.1
Brian Austin Green,30,2,23.0,5.75,4,True,False,13.0,20.0,40-49,True,0.2
Brian Austin Green,30,3,19.0,6.333333333333333,3,True,False,12.0,17.857142857142858,40-49,True,0.3
Brian Austin Green,30,4,26.0,6.5,4,True,True,13.0,7.6923076923076925,40-49,True,0.4
Melora Hardin,30,1,26.0,6.5,4,True,False,5.0,70.0,50+,True,0.1
Melora Hardin,30,2,27.0,6.75,4,True,False,5.0,66.66666666666666,50+,True,0.2
Melora Hardin,30,3,23.0,7.666666666666667,3,True,False,4.0,78.57142857142857,50+,True,0.3
Melora Hardin,30,4,36.5,9.125,4,True,False,1.0,100.0,50+,True,0.4
Melora Hardin,30,5,36.0,9.0,4,True,False,3.0,63.63636363636363,50+,True,0.5
Melora Hardin,30,6,34.0,8.5,4,True,False,8.0,25.0,50+,True,0.6
Melora Hardin,30,7,38.0,9.5,4,True,False,3.0,72.22222222222221,50+,True,0.7
Melora Hardin,30,8,42.0,10.5,4,True,False,1.0,87.5,50+,True,0.8
Melora Hardin,30,9,36.0,9.0,4,True,True,5.0,33.33333333333333,50+,True,0.9
Matt James,30,1,24.0,6.0,4,True,False,9.0,36.666666666666664,<30,True,0.1
Matt James,30,2,22.0,5.5,4,True,False,14.0,13.333333333333334,<30,True,0.2
Matt James,30,3,20.0,6.666666666666667,3,True,False,10.0,32.142857142857146,<30,True,0.3
Matt James,30,4,28.5,7.125,4,True,True,12.0,15.384615384615385,<30,True,0.4
"Mike ""The Miz"" Mizanin",30,1,24.0,6.0,4,True,False,9.0,36.666666666666664,40-49,True,0.1
"Mike ""The Miz"" Mizanin",30,2,26.0,6.5,4,True,False,8.0,53.333333333333336,40-49,True,0.2
"Mike ""The Miz"" Mizanin",30,3,22.0,7.333333333333333,3,True,False,5.0,67.85714285714286,40-49,True,0.3
"Mike ""The Miz"" Mizanin",30,4,32.5,8.125,4,True,False,7.0,50.0,40-49,True,0.4
"Mike ""The Miz"" Mizanin",30,5,32.0,8.0,4,True,False,9.0,22.727272727272727,40-49,True,0.5
"Mike ""The Miz"" Mizanin",30,6,34.0,8.5,4,True,False,8.0,25.0,40-49,True,0.6
"Mike ""The Miz"" Mizanin",30,7,32.0,8.0,4,True,True,9.0,11.11111111111111,40-49,True,0.7
Suni Lee,30,1,28.0,7.0,4,True,False,2.0,90.0,<30,True,0.1
Suni Lee,30,2,28.0,7.0,4,True,False,4.0,80.0,<30,True,0.2
Suni Lee,30,3,21.0,7.0,3,True,False,7.0,50.0,<30,True,0.3
Suni Lee,30,4,34.0,8.5,4,True,False,4.0,73.07692307692307,<30,True,0.4
Suni Lee,30,5,36.0,9.0,4,True,False,3.0,63.63636363636363,<30,True,0.5
Suni Lee,30,6,36.0,9.0,4,True,False,5.0,50.0,<30,True,0.6
Suni Lee,30,7,34.0,8.5,4,True,False,6.0,33.33333333333333,<30,True,0.7
Suni Lee,30,8,42.0,10.5,4,True,False,1.0,87.5,<30,True,0.8
Suni Lee,30,9,37.5,9.375,4,True,True,3.0,58.333333333333336,<30,True,0.9
Iman Shumpert,30,1,21.0,5.25,4,True,False,14.0,13.333333333333334,30-39,True,0.1
Iman Shumpert,30,2,25.0,6.25,4,True,False,9.0,46.666666666666664,30-39,True,0.2
Iman Shumpert,30,3,19.0,6.333333333333333,3,True,False,12.0,17.857142857142858,30-39,True,0.3
Iman Shumpert,30,4,31.5,7.875,4,True,False,9.0,38.46153846153847,30-39,True,0.4
Iman Shumpert,30,5,28.0,7.0,4,True,False,11.0,9.090909090909092,30-39,True,0.5
Iman Shumpert,30,6,40.0,10.0,4,True,False,1.0,95.0,30-39,True,0.6
Iman Shumpert,30,7,34.0,8.5,4,True,False,6.0,33.33333333333333,30-39,True,0.7
Iman Shumpert,30,8,35.0,8.75,4,True,False,7.0,25.0,30-39,True,0.8
Iman Shumpert,30,9,37.5,9.375,4,True,False,3.0,58.333333333333336,30-39,True,0.9
Iman Shumpert,30,10,40.0,10.0,4,True,False,1.0,87.5,30-39,True,1.0
Cody Rigsby,30,1,24.0,6.0,4,True,False,9.0,36.666666666666664,30-39,True,0.1
